# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.247489929199218750e+00,1.174078868570835321e-03,2.165816491469740868e-03
5.277729988098144531e+00,1.501404064632286955e-03,2.468759892508387566e-03
5.307970046997070312e+00,-3.084765678383512288e-04,2.582800574600696564e-03
5.338210105895996094e+00,9.315760507191978707e-04,2.136770403012633324e-03
5.368460178375244141e+00,1.057011569284126845e-03,1.704673399217426777e-03
5.398700237274169922e+00,3.469446951953614189e-18,2.035848796367645264e-03
5.428939819335937500e+00,7.264504257301351853e-04,1.726683345623314381e-03
5.459179878234863281e+00,1.734723475976807094e-18,1.541371340863406658e-03
5.489419937133789062e+00,3.924683387512856864e-04,1.627869904041290283e-03
5.519670009613037109e+00,1.807276468197465194e-03,1.598338480107486248e-03
5.549910068511962891e+00,3.639898291232217947e-04,1.738746766932308674e-03
5.580150127410888672e+00,2.426556017725118100e-03,5.395093467086553574e-03
5.610390186309814453e+00,1.348572992950095029e-02,2.610897179692983627e-03
5.640629768371582031e+00,1.281848452293032382e-02,2.365824766457080841e-03
5.670879840850830078e+00,7.554159008312060636e-03,1.968147000297904015e-03
5.701119899749755859e+00,7.977497729126582088e-03,2.035481156781315804e-03
5.731359958648681641e+00,7.139939112397682835e-03,1.929970458149909973e-03
5.761600017547607422e+00,5.488328168633885284e-03,2.095052739605307579e-03
5.791840076446533203e+00,1.746518441821512391e-03,1.584325684234499931e-03
5.822090148925781250e+00,0.000000000000000000e+00,2.110031200572848320e-03
5.852330207824707031e+00,-5.213834734312736141e-04,2.905551809817552567e-03
5.882569789886474609e+00,6.265803390149600471e-04,2.890642499551177025e-03
5.912809848785400391e+00,7.596893715713579076e-04,2.407970372587442398e-03
5.943049907684326172e+00,-1.494489277167956875e-03,1.979272812604904175e-03
5.973299980163574219e+00,-8.039239401589279299e-04,2.446558326482772827e-03
6.003540039062500000e+00,4.034641831242680859e-03,2.303357003256678581e-03
6.033780097961425781e+00,6.077268775816883212e-03,2.425960265100002289e-03
6.064020156860351562e+00,6.096368037916560095e-03,2.249622019007802010e-03
6.094260215759277344e+00,6.736799012545931220e-03,3.140740562230348587e-03
6.124509811401367188e+00,1.127530035239233952e-02,2.638493198901414871e-03
6.154749870300292969e+00,2.777253351753616178e-02,2.765564946457743645e-03
6.184989929199218750e+00,5.139506800021900745e-02,4.158108495175838470e-03
6.215229988098144531e+00,7.501359610479070572e-02,4.145001992583274841e-03
6.245470046997070312e+00,9.150915154146965769e-02,5.500458646565675735e-03
6.275720119476318359e+00,8.508891575619231817e-02,5.391523241996765137e-03
6.305960178375244141e+00,6.342407581795941884e-02,3.570940578356385231e-03
6.336200237274169922e+00,4.221862611475923205e-02,3.947127610445022583e-03
6.366439819335937500e+00,3.057102581190229706e-02,2.970376517623662949e-03
6.396679878234863281e+00,2.189001829642410468e-02,2.300610300153493881e-03
6.426929950714111328e+00,1.416018350891334876e-02,2.934643765911459923e-03
6.457170009613037109e+00,1.073821212301397099e-02,2.323392312973737717e-03
6.487410068511962891e+00,9.151906400675306752e-03,2.147891558706760406e-03
6.517650127410888672e+00,7.185810265013942155e-03,2.227506367489695549e-03
6.547890186309814453e+00,5.849593011556381006e-03,3.314399626106023788e-03
6.578139781951904297e+00,5.032811715021984211e-03,3.435396356508135796e-03
6.608379840850830078e+00,2.611907852451814116e-03,3.422175766900181770e-03
6.638619899749755859e+00,7.734601006718702654e-04,2.849366515874862671e-03
6.668859958648681641e+00,6.405281413131708179e-04,3.017207141965627670e-03
6.699100017547607422e+00,1.470009832734084365e-03,4.442234989255666733e-03
6.729350090026855469e+00,-1.387778780781445676e-17,3.222321392968297005e-03
6.759590148925781250e+00,-4.926487149066946514e-04,3.962813876569271088e-03
6.789830207824707031e+00,-2.447520078089071571e-04,3.757478203624486923e-03
6.820069789886474609e+00,-7.870624853466151594e-04,3.522465238347649574e-03
6.850309848785400391e+00,1.985662301715290790e-03,3.458944614976644516e-03
