# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.126520156860351562e+00,-2.877118834923739210e-03,1.527410116977989674e-03

5.156760215759277344e+00,-1.994253026178496521e-03,1.204600208438932896e-03
5.186999797821044922e+00,-1.176152243584548118e-03,8.817951893433928490e-04
5.217249870300292969e+00,-3.950158124990822001e-04,5.343630909919738770e-04
5.247489929199218750e+00,1.918621150806543163e-05,3.741628606803715229e-04
5.277729988098144531e+00,2.963529770943400601e-04,3.344058932270854712e-04
5.307970046997070312e+00,4.790730125722193061e-04,3.968417877331376076e-04
5.338210105895996094e+00,3.307173534651446437e-04,8.665530913276597857e-05
5.368460178375244141e+00,0.000000000000000000e+00,1.501379756518872455e-05
5.398700237274169922e+00,3.474563930625030120e-04,4.140402597840875387e-04
5.428939819335937500e+00,2.602085213965210642e-18,6.748137529939413071e-04
5.459179878234863281e+00,3.403976246692773378e-04,1.293122622882947326e-04
5.489419937133789062e+00,3.007752301924931926e-07,8.430793241132050753e-05
5.519670009613037109e+00,2.682946269564560199e-04,2.985291648656129837e-04
5.549910068511962891e+00,8.908150143030861556e-04,2.113066002493724227e-04
5.580150127410888672e+00,1.215050427178074668e-03,3.270558372605592012e-04
5.610390186309814453e+00,1.584556062767923656e-03,4.115050251130014658e-04
5.640629768371582031e+00,1.501138939790870944e-03,2.941250568255782127e-04
5.670879840850830078e+00,1.330560803512948614e-03,3.436214465182274580e-04
5.701119899749755859e+00,1.423473001559543913e-03,4.855274164583534002e-04
5.731359958648681641e+00,1.960037369174334743e-03,5.500732804648578167e-04
5.761600017547607422e+00,1.736243419821315026e-03,8.390739676542580128e-04
5.791840076446533203e+00,1.563128373628104584e-03,1.063406467437744141e-03
5.822090148925781250e+00,1.734723475976807094e-18,3.166791066178120673e-05
5.852330207824707031e+00,1.177192636570532913e-05,8.084073779173195362e-04
5.882569789886474609e+00,3.201129788828679934e-04,1.095657469704747200e-03
5.912809848785400391e+00,-1.282189390317059474e-04,9.658856433816254139e-04
5.943049907684326172e+00,-7.167344818982263055e-04,9.134943247772753239e-04
5.973299980163574219e+00,-1.944987045294031131e-04,9.931495878845453262e-04
6.003540039062500000e+00,1.109547338256720167e-03,1.142993569374084473e-03
6.033780097961425781e+00,1.858486502198908666e-03,1.175258774310350418e-03
6.064020156860351562e+00,1.967202321954481664e-03,9.114323183894157410e-04
6.094260215759277344e+00,2.483999768132929414e-03,6.623239023610949516e-04
6.124509811401367188e+00,4.114676021488043386e-03,3.046913479920476675e-04
6.154749870300292969e+00,6.969912321034431660e-03,1.057602348737418652e-04
6.184989929199218750e+00,1.071786309158233134e-02,7.230977644212543964e-05
6.215229988098144531e+00,1.468332309054496028e-02,2.931717026513069868e-04
6.245470046997070312e+00,1.693043952511028016e-02,1.780689344741404057e-04
6.275720119476318359e+00,1.570132102182868888e-02,7.705015013925731182e-04
6.305960178375244141e+00,1.225089243181577692e-02,1.176604069769382477e-03
6.336200237274169922e+00,8.536350254895935796e-03,1.487332629039883614e-03
6.366439819335937500e+00,5.404782554862937183e-03,1.404016977176070213e-03
6.396679878234863281e+00,3.639342201367360558e-03,8.043780690059065819e-04
6.426929950714111328e+00,3.038033150870818322e-03,3.262532991357147694e-04
6.457170009613037109e+00,2.784546252713980541e-03,1.861346245277673006e-04
6.487410068511962891e+00,1.798668709094643908e-03,2.034338976955041289e-04
6.517650127410888672e+00,1.915072363111756243e-03,6.822794675827026367e-04
6.547890186309814453e+00,1.352191044954379612e-03,5.564284510910511017e-04
6.578139781951904297e+00,1.046749020764063676e-03,4.092629533261060715e-04
6.608379840850830078e+00,1.651822413005991225e-03,1.323182950727641582e-03
6.638619899749755859e+00,8.014741241695218232e-04,1.362514332868158817e-03
6.668859958648681641e+00,7.401821445713746561e-04,9.010282810777425766e-04
6.699100017547607422e+00,1.561170592948440961e-04,7.822384941391646862e-04
6.729350090026855469e+00,0.000000000000000000e+00,1.093309954740107059e-03
6.759590148925781250e+00,3.703915882058532449e-04,8.036392973735928535e-04
6.789830207824707031e+00,6.588100522203453602e-04,3.917979774996638298e-04
6.820069789886474609e+00,3.380629159842191145e-04,2.894911158364266157e-04
6.850309848785400391e+00,2.034907245656164543e-04,1.776670105755329132e-04
6.880559921264648438e+00,1.363119373440316306e-03,3.532436094246804714e-04
6.910799980163574219e+00,2.470278510985021020e-03,3.550649562384933233e-04
6.941040039062500000e+00,1.830853282753546613e-03,6.192476139403879642e-04
6.971280097961425781e+00,7.670104211144369855e-04,3.181546053383499384e-04
7.001520156860351562e+00,1.636271689926600131e-03,1.899805385619401932e-03
7.031770229339599609e+00,1.145395821887974785e-04,1.405095215886831284e-03
7.062009811401367188e+00,2.301449058663175562e-04,4.408433742355555296e-04
7.092249870300292969e+00,9.229983601869336252e-04,7.342897588387131691e-04
7.122489929199218750e+00,3.469446951953614189e-18,1.905997050926089287e-03
7.152729988098144531e+00,8.468776792315002577e-04,8.175244438461959362e-04
7.182980060577392578e+00,3.435489168700338325e-04,7.686780008953064680e-05
7.213220119476318359e+00,1.133175326937008870e-03,1.998774823732674122e-04
7.243460178375244141e+00,2.186754270945535927e-03,5.543691804632544518e-04
7.273700237274169922e+00,3.030630933364270724e-03,5.200373125262558460e-04
7.303939819335937500e+00,3.966181104970271237e-03,6.251669838093221188e-04
7.334189891815185547e+00,4.440690774181386274e-03,5.797350313514471054e-04
7.364429950714111328e+00,4.817170401809834496e-03,9.377871901961043477e-05
7.394670009613037109e+00,6.585157477342694354e-03,1.025833655148744583e-03
7.424910068511962891e+00,1.032882130517410318e-02,2.994202543050050735e-03
7.455150127410888672e+00,1.125195029098411195e-02,3.923293668776750565e-03
7.485400199890136719e+00,1.541842030782609313e-02,2.930199552793055773e-04
7.515639781951904297e+00,1.555661907765610447e-02,1.087838318198919296e-03
