# col1: wavelength, col2: cont_sub flux, col3: Flux error
5.126520156860351562e+00,8.572152822961345842e-02,2.103301435708999634e-01
5.156760215759277344e+00,-1.546143312855099983e-02,5.839404650032520294e-03
5.186999797821044922e+00,-4.281883397194011232e-02,2.547550573945045471e-02
5.217249870300292969e+00,4.202167111062304894e-04,2.259712480008602142e-02
5.247489929199218750e+00,3.073290009921617050e-02,2.379523217678070068e-02
5.277729988098144531e+00,1.460578106719806479e-02,3.732597455382347107e-03
5.307970046997070312e+00,2.248437855484652914e-02,1.347480621188879013e-02
5.338210105895996094e+00,3.172740258204934105e-02,8.138361386954784393e-03
5.368460178375244141e+00,7.345426735713561639e-03,1.156088151037693024e-02
5.398700237274169922e+00,-5.551115123125782702e-17,3.811139613389968872e-02
5.428939819335937500e+00,3.635585705145133462e-03,7.813598029315471649e-03
5.459179878234863281e+00,1.306007733696218365e-02,5.212672986090183258e-03
5.489419937133789062e+00,-2.240262241787233100e-02,2.065440826117992401e-02
5.519670009613037109e+00,1.337176246197216423e-02,4.096069373190402985e-03
5.549910068511962891e+00,3.211140262900633036e-02,1.229736581444740295e-02
5.580150127410888672e+00,1.552980045578614132e-02,6.750137545168399811e-03
5.610390186309814453e+00,-2.574278667469842574e-03,2.464922331273555756e-02
5.640629768371582031e+00,1.555806569675741158e-02,1.274323370307683945e-02
5.670879840850830078e+00,2.366393055713289506e-03,1.397931762039661407e-02
5.701119899749755859e+00,-2.775557561562891351e-17,1.252354867756366730e-02
5.731359958648681641e+00,1.648853070349545757e-02,2.179545722901821136e-02
5.761600017547607422e+00,1.283565749687859414e-02,1.192408241331577301e-02
5.791840076446533203e+00,7.247853819188521118e-03,9.911153465509414673e-03
5.822090148925781250e+00,5.452713889714272399e-03,8.247381192632019520e-04
5.852330207824707031e+00,3.031607488452403576e-02,1.763442531228065491e-03
5.882569789886474609e+00,4.204258270580563117e-02,3.585456172004342079e-03
5.912809848785400391e+00,3.492392131602836680e-02,5.561861675232648849e-03
5.943049907684326172e+00,3.034814274092037523e-02,5.605020560324192047e-03
5.973299980163574219e+00,2.706372126922895749e-02,1.346967555582523346e-02
6.003540039062500000e+00,5.700836183228591425e-02,2.698204107582569122e-02
6.033780097961425781e+00,6.706878040289743215e-02,1.387307047843933105e-02
6.064020156860351562e+00,7.026334292956318284e-02,2.612849883735179901e-02
6.094260215759277344e+00,6.326743271097959309e-02,8.995441719889640808e-03
6.124509811401367188e+00,4.330509615524835709e-02,1.206188648939132690e-02
6.154749870300292969e+00,7.455337641572643004e-02,6.145289167761802673e-03
6.184989929199218750e+00,1.099666416977578831e-01,6.585768423974514008e-03
6.215229988098144531e+00,1.137843365841042231e-01,7.878666743636131287e-03
6.245470046997070312e+00,1.677294619281265997e-01,6.356726400554180145e-03
6.275720119476318359e+00,2.032332768741648699e-01,0.000000000000000000e+00
6.305960178375244141e+00,1.949621832626115825e-01,1.727632828988134861e-03
6.336200237274169922e+00,1.429995794928656527e-01,4.075209144502878189e-03
6.366439819335937500e+00,1.107516354692593685e-01,6.261414382606744766e-03
6.396679878234863281e+00,8.323018357033884485e-02,4.880216903984546661e-03
6.426929950714111328e+00,4.850839440457282992e-02,1.078567467629909515e-02
6.457170009613037109e+00,6.472163108619147232e-02,1.733787171542644501e-02
6.487410068511962891e+00,3.685252939965544261e-02,5.061741452664136887e-03
6.517650127410888672e+00,1.565478337173412116e-02,9.641316719353199005e-03
6.547890186309814453e+00,1.154696825859777287e-02,6.789354607462882996e-03
6.578139781951904297e+00,1.323952761056010341e-02,9.026306215673685074e-04
6.608379840850830078e+00,1.936283744500866266e-02,1.408691145479679108e-02
6.638619899749755859e+00,4.527773024452813599e-03,2.485988195985555649e-03
6.668859958648681641e+00,1.423401304916199761e-02,6.551920087076723576e-04
6.699100017547607422e+00,0.000000000000000000e+00,8.051771670579910278e-03
6.729350090026855469e+00,2.169651421017881887e-02,1.888584159314632416e-02
6.759590148925781250e+00,2.207309065743232046e-02,3.138073161244392395e-02
6.789830207824707031e+00,3.189360450083580933e-02,4.787479992955923080e-03
6.820069789886474609e+00,4.334158905719751043e-02,2.062591491267085075e-03
6.850309848785400391e+00,3.050718108482494695e-02,6.051007192581892014e-03
6.880559921264648438e+00,6.215841689984680229e-03,2.195502631366252899e-03
6.910799980163574219e+00,2.495731955769647792e-02,7.771600969135761261e-03
6.941040039062500000e+00,2.775557561562891351e-17,8.050424978137016296e-03
6.971280097961425781e+00,1.727629055625581889e-02,5.625504069030284882e-03
7.001520156860351562e+00,3.254641520485732076e-02,2.313146833330392838e-03
7.031770229339599609e+00,6.163863871222224899e-02,1.148736663162708282e-02
7.062009811401367188e+00,4.791820259535894966e-02,2.401590161025524139e-02
7.092249870300292969e+00,1.798168470161895516e-02,1.346263661980628967e-02
7.122489929199218750e+00,2.512320488185740275e-02,4.397648386657238007e-03
7.152729988098144531e+00,3.047367718017973681e-02,2.550009638071060181e-02
7.182980060577392578e+00,5.092503095175079930e-02,2.210764214396476746e-02
7.213220119476318359e+00,3.927297369336774091e-02,4.468395840376615524e-03
7.243460178375244141e+00,5.219076403613567838e-02,0.000000000000000000e+00
7.273700237274169922e+00,3.504567562041235873e-02,2.460545673966407776e-02
7.303939819335937500e+00,1.940038661353066241e-02,2.935206145048141479e-02
7.334189891815185547e+00,1.500632475955027134e-02,1.949186623096466064e-02
7.364429950714111328e+00,1.616320424478817630e-02,1.760131679475307465e-02
