# col1: wavelength, col2: cont_sub flux, col3: Flux error
5.126520156860351562e+00,1.122462509839363132e-01,1.943417489528656006e-01
5.156760215759277344e+00,-5.186809679705514653e-02,3.001573309302330017e-02
5.186999797821044922e+00,-2.463355834398683886e-02,2.156881988048553467e-02
5.217249870300292969e+00,-2.775557561562891351e-17,7.907263934612274170e-03
5.247489929199218750e+00,4.468390490159279693e-02,9.384468197822570801e-03
5.277729988098144531e+00,3.104421345595761994e-02,2.772681415081024170e-03
5.307970046997070312e+00,1.987365971416141242e-02,3.935024142265319824e-03
5.338210105895996094e+00,3.461697553191298016e-02,1.362353563308715820e-03
5.368460178375244141e+00,3.150089511288781119e-02,4.847720265388488770e-03
5.398700237274169922e+00,2.154046054270553068e-02,6.332024931907653809e-04
5.428939819335937500e+00,1.022176433868116074e-02,6.810538470745086670e-03
5.459179878234863281e+00,1.377291465878943688e-02,9.446799755096435547e-03
5.489419937133789062e+00,2.115850640572095043e-02,0.000000000000000000e+00
5.519670009613037109e+00,2.041201271961337604e-02,2.711735665798187256e-03
5.549910068511962891e+00,2.401184479625537160e-02,5.478560924530029297e-03
5.580150127410888672e+00,8.497510789506307338e-03,8.231244981288909912e-03
5.610390186309814453e+00,1.461141280024538802e-02,6.834790110588073730e-04
5.640629768371582031e+00,2.706844476814343481e-02,1.262033730745315552e-02
5.670879840850830078e+00,1.381666123665961643e-02,2.231113612651824951e-03
5.701119899749755859e+00,1.365831096832387237e-02,0.000000000000000000e+00
5.731359958648681641e+00,1.366355590075810089e-02,3.818258643150329590e-03
5.761600017547607422e+00,1.925532081512404403e-02,6.316617131233215332e-03
5.791840076446533203e+00,1.279579145220891001e-02,8.165061473846435547e-03
5.822090148925781250e+00,0.000000000000000000e+00,4.980780184268951416e-03
5.852330207824707031e+00,1.194716223019121060e-02,1.704253256320953369e-03
5.882569789886474609e+00,2.562166937068033334e-02,8.782647550106048584e-03
5.912809848785400391e+00,1.775562243068926072e-02,1.161545515060424805e-02
5.943049907684326172e+00,8.304017308178396339e-03,7.189713418483734131e-03
5.973299980163574219e+00,1.262259809309299041e-02,9.673237800598144531e-04
6.003540039062500000e+00,2.034357924823634867e-02,2.431213855743408203e-03
6.033780097961425781e+00,1.566774813090304752e-02,9.756684303283691406e-04
6.064020156860351562e+00,1.747398669655614301e-02,3.749288618564605713e-03
6.094260215759277344e+00,1.403866215685367624e-02,5.505129694938659668e-03
6.124509811401367188e+00,1.617864663874366005e-02,2.233147621154785156e-03
6.154749870300292969e+00,2.293795678293777951e-02,3.822706639766693115e-03
6.184989929199218750e+00,3.588574407697700530e-02,2.970561385154724121e-03
6.215229988098144531e+00,5.884518933973525989e-02,7.240548729896545410e-04
6.245470046997070312e+00,7.736154515693977052e-02,1.392699778079986572e-03
6.275720119476318359e+00,8.774308007350750671e-02,1.933813095092773438e-03
6.305960178375244141e+00,9.227950845068319530e-02,1.774415373802185059e-03
6.336200237274169922e+00,7.857747185050717453e-02,5.345933139324188232e-03
