# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.126520156860351562e+00,-1.426960399241827826e-02,4.286490380764007568e-03

5.156760215759277344e+00,-1.098873096039097372e-02,3.417020896449685097e-03
5.186999797821044922e+00,-7.925028845736606375e-03,2.547563752159476280e-03
5.217249870300292969e+00,-5.070703714226239972e-03,1.677803695201873779e-03
5.247489929199218750e+00,-2.417857173297743162e-03,8.052896009758114815e-04
5.277729988098144531e+00,5.319917233471971318e-05,1.027314283419400454e-04
5.307970046997070312e+00,2.409816350015213382e-04,1.049570506438612938e-03
5.338210105895996094e+00,3.888442670967051651e-04,6.748912273906171322e-04
5.368460178375244141e+00,-3.469446951953614189e-18,4.322732856962829828e-04
5.398700237274169922e+00,2.664525261493085051e-04,6.285026320256292820e-04
5.428939819335937500e+00,-4.553151802373540946e-04,7.475237362086772919e-05
5.459179878234863281e+00,-3.469446951953614189e-18,6.488387589342892170e-04
5.489419937133789062e+00,3.407849170135660022e-04,1.707387418719008565e-04
5.519670009613037109e+00,1.394070349046580559e-03,3.368599573150277138e-04
5.549910068511962891e+00,2.040085350473518772e-03,3.682055685203522444e-04
5.580150127410888672e+00,3.149626763721269374e-03,8.373773307539522648e-04
5.610390186309814453e+00,4.817081404903424124e-03,1.142119988799095154e-03
5.640629768371582031e+00,5.861226143486837625e-03,1.725158799672499299e-04
5.670879840850830078e+00,6.048203761726895361e-03,9.639376658014953136e-04
5.701119899749755859e+00,5.782237786256371609e-03,1.497802673839032650e-03
5.731359958648681641e+00,5.033935521401699392e-03,1.463671214878559113e-03
5.761600017547607422e+00,3.856174736125872471e-03,1.066908007487654686e-03
5.791840076446533203e+00,2.549326585660510736e-03,9.732522303238511086e-04
5.822090148925781250e+00,9.745007590876084147e-04,1.034737215377390385e-03
5.852330207824707031e+00,-6.938893903907228378e-18,6.764435092918574810e-04
5.882569789886474609e+00,1.634364871143864639e-04,3.569226828403770924e-04
5.912809848785400391e+00,1.774928103054629336e-04,1.000371179543435574e-03
5.943049907684326172e+00,-2.598534712352287834e-04,2.099225297570228577e-03
5.973299980163574219e+00,-4.347644495188221492e-04,1.705887494608759880e-03
6.003540039062500000e+00,5.797589758492274759e-04,2.625060442369431257e-04
6.033780097961425781e+00,2.332567428721378511e-03,1.757186837494373322e-03
6.064020156860351562e+00,2.878678995279500274e-03,1.843659789301455021e-03
6.094260215759277344e+00,4.671036751167312318e-03,1.075402018614113331e-03
6.124509811401367188e+00,1.570490133422595969e-02,1.646650343900546432e-04
6.154749870300292969e+00,4.145461901655660142e-02,4.705757019110023975e-04
6.184989929199218750e+00,7.583361395282472994e-02,1.178694423288106918e-03
6.215229988098144531e+00,1.036404363503936887e-01,2.100319135934114456e-03
6.245470046997070312e+00,1.110903270642288332e-01,1.513460883870720863e-03
6.275720119476318359e+00,9.493289876402473404e-02,3.219987847842276096e-04
6.305960178375244141e+00,6.736005904452568860e-02,4.854128346778452396e-04
6.336200237274169922e+00,4.408433461658066432e-02,8.159785647876560688e-04
6.366439819335937500e+00,2.970265287096979234e-02,1.407155301421880722e-03
6.396679878234863281e+00,2.057765818382431555e-02,9.177167084999382496e-04
6.426929950714111328e+00,1.332731976133105789e-02,4.130172310397028923e-04
6.457170009613037109e+00,6.980784018368837995e-03,2.225487260147929192e-04
6.487410068511962891e+00,2.249259220041155416e-03,3.551706322468817234e-04
6.517650127410888672e+00,-1.387778780781445676e-17,7.299050921574234962e-04
6.547890186309814453e+00,8.531966125082945940e-04,1.311704283580183983e-03
6.578139781951904297e+00,1.249000943955330678e-03,1.391340047121047974e-03
