# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.126520156860351562e+00,-1.222017590550860539e-02,3.606662387028336525e-03

5.156760215759277344e+00,-8.504231933182847952e-03,2.756371628493070602e-03
5.186999797821044922e+00,-5.184949936347528487e-03,1.906094141304492950e-03
5.217249870300292969e+00,-2.246411330580386223e-03,1.055523287504911423e-03
5.247489929199218750e+00,5.295186339990577695e-04,4.844310751650482416e-05
5.277729988098144531e+00,1.934931241050832917e-03,2.119072887580841780e-04
5.307970046997070312e+00,1.660407931272568638e-03,2.082636056002229452e-04
5.338210105895996094e+00,9.568102448730339549e-04,9.666117693996056914e-05
5.368460178375244141e+00,2.225141059221287521e-04,2.313511795364320278e-04
5.398700237274169922e+00,0.000000000000000000e+00,6.700777448713779449e-04
5.428939819335937500e+00,-4.852325332870173480e-04,5.402123206295073032e-04
5.459179878234863281e+00,3.469446951953614189e-18,1.983260444831103086e-04
5.489419937133789062e+00,1.252025519574380408e-03,2.212965628132224083e-04
5.519670009613037109e+00,2.591648543300306001e-03,1.295901747653260827e-04
5.549910068511962891e+00,3.042557513234910721e-03,8.514431829098612070e-05
5.580150127410888672e+00,4.560307716658173333e-03,5.026262369938194752e-04
5.610390186309814453e+00,9.240714275469630312e-03,1.192975207231938839e-03
5.640629768371582031e+00,1.453264835737217570e-02,9.365918813273310661e-04
5.670879840850830078e+00,1.635104329526676503e-02,8.214893750846385956e-05
5.701119899749755859e+00,1.472775138599670061e-02,6.142506608739495277e-04
5.731359958648681641e+00,1.244867320782563555e-02,9.975577704608440399e-04
5.761600017547607422e+00,1.024723679173172169e-02,1.247544772922992706e-03
5.791840076446533203e+00,6.640687519557542107e-03,6.381390849128365517e-04
5.822090148925781250e+00,2.196621566480011500e-03,7.244154403451830149e-05
5.852330207824707031e+00,0.000000000000000000e+00,3.736370126716792583e-04
5.882569789886474609e+00,-5.135092342174740754e-04,1.269719447009265423e-03
5.912809848785400391e+00,-1.549767286179691561e-03,1.871215063147246838e-03
5.943049907684326172e+00,-3.029934029102739068e-03,1.499584177508950233e-03
5.973299980163574219e+00,-3.109454413107670678e-03,1.886334357550367713e-04
6.003540039062500000e+00,-1.244866791510007564e-03,5.982832517474889755e-04
6.033780097961425781e+00,8.598564952421103302e-04,4.667496250476688147e-04
6.064020156860351562e+00,2.029957673077169289e-03,1.058819121681153774e-03
6.094260215759277344e+00,4.322964348287147707e-03,2.520757960155606270e-03
6.124509811401367188e+00,1.744310061133266115e-02,2.943705534562468529e-03
6.154749870300292969e+00,5.446255163266944949e-02,1.707694027572870255e-03
6.184989929199218750e+00,1.097275818659755042e-01,7.992872851900756359e-04
6.215229988098144531e+00,1.547418378385843063e-01,4.369142116047441959e-04
6.245470046997070312e+00,1.652441964640863903e-01,2.127328189089894295e-03
6.275720119476318359e+00,1.409331393919926734e-01,4.173120949417352676e-03
6.305960178375244141e+00,1.016265274521726131e-01,4.354586824774742126e-03
6.336200237274169922e+00,6.785807682313811651e-02,3.338528331369161606e-03
6.366439819335937500e+00,4.616745535622240881e-02,1.215234398841857910e-03
6.396679878234863281e+00,3.248584624785563757e-02,1.428635092452168465e-03
6.426929950714111328e+00,2.142640583741149685e-02,2.057644771412014961e-03
6.457170009613037109e+00,1.160217295597540388e-02,1.262615900486707687e-03
6.487410068511962891e+00,4.269791619790339054e-03,4.236067761667072773e-04
6.517650127410888672e+00,0.000000000000000000e+00,7.170091848820447922e-04
6.547890186309814453e+00,-1.128515622294087861e-03,1.077001332305371761e-03
6.578139781951904297e+00,-4.843661022964351748e-05,5.190286901779472828e-04
6.608379840850830078e+00,1.109642305287344977e-03,2.088964247377589345e-04
6.638619899749755859e+00,5.187904480171701138e-04,4.625075962394475937e-04
6.668859958648681641e+00,-5.728063971015828759e-04,2.899835235439240932e-04
6.699100017547607422e+00,-1.041916132321310529e-03,9.553742129355669022e-04
6.729350090026855469e+00,-1.531606650900671496e-03,5.103715229779481888e-04
6.759590148925781250e+00,1.387778780781445676e-17,1.851895649451762438e-04
6.789830207824707031e+00,2.679796456299551877e-03,4.236814565956592560e-04
6.820069789886474609e+00,6.629305796573753407e-03,2.342570369364693761e-04
6.850309848785400391e+00,1.205186669092941920e-02,6.999717443250119686e-04
6.880559921264648438e+00,1.795223791741995534e-02,5.050630425103008747e-04
6.910799980163574219e+00,2.127504076032511737e-02,4.288471827749162912e-04
6.941040039062500000e+00,2.060152966615486081e-02,4.200296243652701378e-04
6.971280097961425781e+00,1.791786338398565492e-02,6.396266398951411247e-04
7.001520156860351562e+00,1.456270795611816493e-02,1.585540361702442169e-03
7.031770229339599609e+00,1.322124973305685569e-02,2.098930999636650085e-03
7.062009811401367188e+00,1.105363571573057813e-02,2.934903604909777641e-04
7.092249870300292969e+00,1.215565406709916141e-02,1.333239604718983173e-03
7.122489929199218750e+00,1.551998987849045886e-02,1.755756558850407600e-03
7.152729988098144531e+00,2.012905562784739200e-02,1.261947792954742908e-03
7.182980060577392578e+00,2.309794354818471562e-02,1.031289808452129364e-03
7.213220119476318359e+00,2.649124226422365502e-02,2.639722370076924562e-04
7.243460178375244141e+00,3.330745666552237250e-02,8.835471817292273045e-04
7.273700237274169922e+00,4.097030796682493703e-02,7.778948056511580944e-04
7.303939819335937500e+00,4.680442062343632970e-02,4.525532422121614218e-04
7.334189891815185547e+00,5.222713985217357358e-02,9.102129261009395123e-04
7.364429950714111328e+00,5.790247431907372122e-02,8.107392350211739540e-04
7.394670009613037109e+00,6.448653030874275383e-02,4.735951661132276058e-04
7.424910068511962891e+00,7.502940947949786332e-02,5.289646214805543423e-04
7.455150127410888672e+00,8.982369400608979093e-02,4.694171075243502855e-04
7.485400199890136719e+00,1.062625995114958311e-01,1.701792120002210140e-03
7.515639781951904297e+00,1.233172635353783214e-01,2.290847245603799820e-03
7.576119899749755859e+00,1.463861911011783978e-01,1.480853068642318249e-03
7.636600017547607422e+00,1.673949747023025236e-01,5.633005057461559772e-04
7.697090148925781250e+00,1.797748409906874678e-01,5.900619435124099255e-04
7.757569789886474609e+00,1.934038825836446596e-01,1.030079089105129242e-03
7.818049907684326172e+00,1.848257704199480767e-01,1.432040054351091385e-02
7.878540039062500000e+00,1.707458480597094375e-01,1.770974509418010712e-02
7.939020156860351562e+00,1.521200699137492118e-01,1.034206058830022812e-02
7.999509811401367188e+00,1.316271042832092286e-01,2.216888125985860825e-03
8.059989929199218750e+00,1.107494319303068131e-01,4.614608769770711660e-04
8.120470046997070312e+00,9.281673475550196450e-02,4.546575655695050955e-04
8.180959701538085938e+00,8.080749679645961303e-02,4.037700127810239792e-04
8.241439819335937500e+00,7.562804891018677644e-02,9.279547375626862049e-04
8.301919937133789062e+00,7.497163261220404773e-02,3.938226145692169666e-04
8.362409591674804688e+00,7.631955709881164951e-02,1.822473248466849327e-03
8.422889709472656250e+00,7.722046422982414837e-02,1.053228625096380711e-03
8.483369827270507812e+00,9.166482941642531412e-02,4.289303324185311794e-04
8.543860435485839844e+00,1.113465244800217191e-01,4.686398024205118418e-04
8.604339599609375000e+00,1.248903006407507676e-01,5.655508721247315407e-04
8.664830207824707031e+00,1.196173839950089024e-01,2.002923050895333290e-03
8.725310325622558594e+00,9.466053326157315706e-02,1.877270056866109371e-03
8.785790443420410156e+00,6.318969014978684240e-02,3.725913702510297298e-04
8.846280097961425781e+00,3.629902631509396294e-02,3.186003887094557285e-04
8.906760215759277344e+00,1.813739215966525542e-02,4.594888305291533470e-04
8.967240333557128906e+00,8.783341819098636205e-03,4.561709938570857048e-04
9.027729988098144531e+00,4.181702599171735479e-03,1.222873921506106853e-03
9.088210105895996094e+00,1.463117402793021049e-03,9.334088535979390144e-04
9.148690223693847656e+00,-2.775557561562891351e-17,3.908831276930868626e-04
9.209179878234863281e+00,-7.104216493188098003e-04,2.410803572274744511e-04
9.269659996032714844e+00,-1.559730012848176139e-03,3.382195718586444855e-04
9.330149650573730469e+00,-1.376566529359260493e-03,9.094690321944653988e-04
9.390629768371582031e+00,-7.674587649824232694e-04,1.198900863528251648e-03
9.451109886169433594e+00,1.387778780781445676e-17,1.413370016962289810e-03
9.511599540710449219e+00,8.100266529120631054e-04,1.799746183678507805e-03
9.572079658508300781e+00,1.103901626966996563e-03,1.514022937044501305e-03
9.632559776306152344e+00,1.103164775567336275e-03,4.869127587880939245e-04
9.693050384521484375e+00,1.548255089125094575e-03,2.461043477524071932e-04
9.753529548645019531e+00,1.081615990242992820e-03,2.467037702444940805e-04
9.814009666442871094e+00,-2.775557561562891351e-17,2.463491400703787804e-04
9.874500274658203125e+00,-8.273694947295157087e-04,2.793918829411268234e-04
9.934980392456054688e+00,-1.887332518431344974e-03,2.469617174938321114e-04
9.995470046997070312e+00,-2.102020236729118530e-03,2.491250052116811275e-04
1.005595016479492188e+01,-1.569502221825058719e-03,4.510986036621034145e-04
1.011643028259277344e+01,-1.662439454609615508e-03,3.970489487983286381e-04
1.017691993713378906e+01,-2.433169884933805704e-03,2.579553402028977871e-04
1.023740005493164062e+01,-2.861674094080363107e-03,2.608675567898899317e-04
1.029788017272949219e+01,-2.050734250593516661e-03,4.386422515381127596e-04
1.035836982727050781e+01,2.775557561562891351e-17,7.990205194801092148e-04
1.041884994506835938e+01,1.260225606020626277e-03,5.459599778987467289e-04
1.047933006286621094e+01,1.041229067884646975e-03,2.876258513424545527e-04
1.053981971740722656e+01,5.608320043527792453e-04,6.404304876923561096e-04
1.060029983520507812e+01,-2.775557561562891351e-17,6.978894234634935856e-04
1.066079044342041016e+01,-1.251731424253499370e-03,3.089020610786974430e-04
1.072126960754394531e+01,-3.748408691305910034e-03,3.794786462094634771e-04
1.078174972534179688e+01,-6.477005420366277466e-03,3.236240008845925331e-04
1.084224033355712891e+01,-6.489477341368538044e-03,3.372019855305552483e-04
1.090272045135498047e+01,0.000000000000000000e+00,3.637333866208791733e-04
1.096319961547851562e+01,1.469903886998547016e-02,4.061880172230303288e-04
1.102369022369384766e+01,3.244285721517362053e-02,4.541735979728400707e-04
1.108417034149169922e+01,5.443681953019099962e-02,2.049405826255679131e-03
1.114465045928955078e+01,9.519663784096096815e-02,2.672432223334908485e-03
1.120514011383056641e+01,1.501490010806755260e-01,7.240124978125095367e-04
1.126562023162841797e+01,1.872056367937757204e-01,8.086810121312737465e-04
1.132610988616943359e+01,1.817078386505223409e-01,2.961573190987110138e-03
1.138659000396728516e+01,1.447915350472471219e-01,1.840965473093092442e-03
1.144707012176513672e+01,1.044030124185618413e-01,6.724086124449968338e-04
1.150755977630615234e+01,7.134216917815058845e-02,7.039430201984941959e-04
1.156803989410400391e+01,4.469819325801618892e-02,1.545920735225081444e-03
1.162852001190185547e+01,2.448603514381519908e-02,2.164706122130155563e-03
1.168900966644287109e+01,1.107611926107276989e-02,1.654028426855802536e-03
1.174948978424072266e+01,3.415771826821123458e-03,5.133609520271420479e-04
1.180996990203857422e+01,0.000000000000000000e+00,5.144930328242480755e-04
1.187045955657958984e+01,-1.536493599604282778e-04,5.219861632212996483e-04
1.193093967437744141e+01,1.941377600908122947e-03,5.337008042261004448e-04
1.199143028259277344e+01,4.365499053528842932e-03,7.882854552008211613e-04
1.205191040039062500e+01,4.039094458945624577e-03,5.515694501809775829e-04
