# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.126520156860351562e+00,2.493388703427795207e-03,3.232089802622795105e-04

5.156760215759277344e+00,2.323780727141370236e-03,2.953654329758137465e-04
5.186999797821044922e+00,2.212894645612768947e-03,2.675223222468048334e-04
5.217249870300292969e+00,2.176145197396582576e-03,2.585972251836210489e-04
5.247489929199218750e+00,2.105663485980100585e-03,1.858166215242817998e-04
5.277729988098144531e+00,1.738591579712150514e-03,9.842465806286782026e-05
5.307970046997070312e+00,1.223630097827494876e-03,8.977925608633086085e-05
5.338210105895996094e+00,7.564497494584126146e-04,1.221970451297238469e-04
5.368460178375244141e+00,4.106206904640231914e-04,2.221382164862006903e-04
5.398700237274169922e+00,0.000000000000000000e+00,1.202264247694984078e-04
5.428939819335937500e+00,0.000000000000000000e+00,1.553471156512387097e-05
5.459179878234863281e+00,-1.437282723957163111e-04,2.399262302787974477e-05
5.489419937133789062e+00,-1.705804166990008627e-04,8.438973600277677178e-05
5.519670009613037109e+00,-2.154711867395227819e-04,9.624633094063028693e-05
5.549910068511962891e+00,-2.756715533655525012e-04,5.970309575786814094e-05
5.580150127410888672e+00,-1.369486218751225955e-04,1.059152691595954821e-05
5.610390186309814453e+00,2.571798297813280253e-04,4.276411709724925458e-05
5.640629768371582031e+00,5.221109471443313894e-04,7.109808211680501699e-05
5.670879840850830078e+00,5.052480182183983863e-04,2.241459005745127797e-04
5.701119899749755859e+00,5.622308108807058322e-04,1.818566233851015568e-04
5.731359958648681641e+00,5.320722652373652446e-04,9.406876779394224286e-05
5.761600017547607422e+00,3.083588344570892606e-04,2.944385632872581482e-04
5.791840076446533203e+00,1.075034112233497555e-04,3.351876512169837952e-04
5.822090148925781250e+00,0.000000000000000000e+00,2.786866098176687956e-04
5.852330207824707031e+00,4.651201424294608769e-05,2.532468060962855816e-04
5.882569789886474609e+00,1.538279654131665536e-04,3.063796029891818762e-04
5.912809848785400391e+00,1.686001340492314371e-04,3.515982825774699450e-04
5.943049907684326172e+00,5.731879812816576686e-05,3.501783648971468210e-04
5.973299980163574219e+00,1.238075645767014454e-05,2.077515382552519441e-04
6.003540039062500000e+00,2.404104965137042124e-04,8.223740587709471583e-05
6.033780097961425781e+00,4.256285228749212557e-04,2.006963914027437568e-04
6.064020156860351562e+00,3.869003885385510766e-04,1.283842138946056366e-04
6.094260215759277344e+00,5.278760760221920534e-04,4.775020715896971524e-05
6.124509811401367188e+00,1.206093108354553724e-03,1.005796220852062106e-04
6.154749870300292969e+00,2.779632721937077590e-03,1.371224934700876474e-04
6.184989929199218750e+00,5.110510045247219565e-03,2.184140612371265888e-05
6.215229988098144531e+00,7.157885365670797577e-03,1.314433757215738297e-04
6.245470046997070312e+00,7.832589382567825553e-03,3.409444179851561785e-04
6.275720119476318359e+00,6.798094440306462483e-03,1.891331921797245741e-04
6.305960178375244141e+00,4.936047615657438055e-03,2.331468567717820406e-05
6.336200237274169922e+00,3.353048413495800933e-03,4.379712481750175357e-05
6.366439819335937500e+00,2.241446804349557682e-03,2.058011014014482498e-04
6.396679878234863281e+00,1.472752386347088785e-03,2.800298680085688829e-04
6.426929950714111328e+00,1.039970980655361039e-03,2.687114756554365158e-04
6.457170009613037109e+00,7.528907181462429765e-04,2.313344884896650910e-04
6.487410068511962891e+00,4.174892537339609799e-04,1.837329327827319503e-04
6.517650127410888672e+00,1.215720229326075486e-04,3.119399771094322205e-04
6.547890186309814453e+00,1.734723475976807094e-18,5.529344780370593071e-04
6.578139781951904297e+00,-6.765232455584017923e-06,4.448448889888823032e-04
6.608379840850830078e+00,2.478840691160118237e-05,1.840961194830015302e-04
6.638619899749755859e+00,5.718653878801667478e-05,1.271803484996780753e-04
6.668859958648681641e+00,-2.497090531881213105e-06,9.830338240135461092e-05
6.699100017547607422e+00,-1.015517701642865839e-04,1.570208041812293231e-05
6.729350090026855469e+00,0.000000000000000000e+00,1.958878565346822143e-04
6.759590148925781250e+00,-3.857714482970175940e-05,2.728392137214541435e-04
6.789830207824707031e+00,1.583738681048413310e-04,2.474938810337334871e-04
6.820069789886474609e+00,2.478915765582040409e-04,1.311591768171638250e-04
6.850309848785400391e+00,2.758559403523742903e-04,1.186025911010801792e-04
6.880559921264648438e+00,7.053487554722383257e-04,5.411794991232454777e-04
6.910799980163574219e+00,3.750484389130354784e-04,1.558329560793936253e-03
6.941040039062500000e+00,8.165616425877247203e-04,9.644955862313508987e-04
6.971280097961425781e+00,8.813806753177159947e-04,2.285802329424768686e-04
7.001520156860351562e+00,7.299493728046904661e-04,4.449966072570532560e-04
7.031770229339599609e+00,6.430055478935346736e-04,4.950619186274707317e-04
7.062009811401367188e+00,4.131396618742774751e-04,6.324317655526101589e-04
7.092249870300292969e+00,5.705961889317569952e-04,3.583189973141998053e-04
7.122489929199218750e+00,9.579690064459803894e-04,9.048171341419219971e-05
7.152729988098144531e+00,8.017223121977584688e-04,1.958309294423088431e-04
7.182980060577392578e+00,5.162287983913899786e-04,3.565851075109094381e-04
7.213220119476318359e+00,0.000000000000000000e+00,1.437849132344126701e-04
7.243460178375244141e+00,1.884212840435779690e-04,2.262517373310402036e-04
