# col1: wavelength, col2: cont_sub flux, col3: Flux error

4.902790000000000425e+00,4.238354971150261008e+01,2.530800000000000272e-01

4.907689999999999664e+00,4.155571298624920473e+01,2.929109999999999769e-01
4.912600000000000300e+00,4.111739696482865014e+01,3.893730000000000246e-01
4.917519999999999669e+00,4.082817730449240656e+01,4.187040000000000206e-01
4.922439999999999927e+00,4.014772312374454089e+01,4.323040000000000216e-01
4.927360000000000184e+00,3.977455297668563361e+01,3.915520000000000111e-01
4.932290000000000063e+00,3.876518865082089604e+01,2.753530000000000144e-01
4.937219999999999942e+00,3.733720239596566159e+01,2.642889999999999961e-01
4.942160000000000331e+00,3.581972258397844655e+01,2.972500000000000142e-01
4.947110000000000340e+00,3.515174238467799483e+01,4.514310000000000267e-01
4.952060000000000350e+00,3.466334768867427840e+01,4.837560000000000193e-01
4.957010000000000360e+00,3.379039610323430054e+01,3.148469999999999880e-01
4.961969999999999992e+00,3.359899815686800650e+01,4.982349999999999834e-01
4.966940000000000133e+00,3.338042533530342837e+01,5.100740000000000274e-01
4.971910000000000274e+00,3.168542975269114947e+01,3.212149999999999728e-01
4.976880000000000415e+00,3.117956837866535480e+01,3.576150000000000162e-01
4.981860000000000177e+00,3.100727248170835892e+01,2.647740000000000093e-01
4.986849999999999561e+00,2.992283184288915976e+01,3.247909999999999964e-01
4.991830000000000211e+00,2.869292673175815622e+01,2.849599999999999911e-01
4.996830000000000105e+00,2.843013188334229824e+01,2.917489999999999806e-01
5.001829999999999998e+00,2.781664946059805743e+01,3.363849999999999896e-01
5.006829999999999892e+00,2.735544546704293012e+01,2.721180000000000265e-01
5.011840000000000295e+00,2.723113456258845844e+01,2.611089999999999800e-01
5.016860000000000319e+00,2.642827393289167404e+01,2.822410000000000196e-01
5.021880000000000344e+00,2.551294744366144940e+01,3.261620000000000075e-01
5.026900000000000368e+00,2.481743044786217212e+01,3.670530000000000181e-01
5.031930000000000014e+00,2.418182471362729302e+01,2.801870000000000194e-01
5.036959999999999660e+00,2.348326252984236717e+01,2.557969999999999966e-01
5.041999999999999815e+00,2.265417864514685320e+01,2.461450000000000027e-01
5.047049999999999592e+00,2.256571760304337815e+01,2.562429999999999986e-01
5.052100000000000257e+00,2.239354066364938589e+01,3.572100000000000275e-01
5.057150000000000034e+00,2.160592219433511474e+01,4.861610000000000098e-01
5.062210000000000321e+00,2.040107181062702324e+01,4.724160000000000026e-01
5.067280000000000229e+00,2.037472226826661625e+01,4.092890000000000139e-01
5.072350000000000136e+00,2.012075826292203828e+01,4.491669999999999829e-01
5.077420000000000044e+00,1.917402349836039477e+01,4.076190000000000091e-01
5.082499999999999574e+00,1.835246093628384401e+01,2.427310000000000023e-01
5.087589999999999613e+00,1.802332152368918372e+01,2.827339999999999853e-01
5.092679999999999652e+00,1.732843489676915638e+01,3.149970000000000270e-01
5.097769999999999690e+00,1.690670409043167410e+01,2.607309999999999905e-01
5.102870000000000239e+00,1.687988387078679153e+01,2.317800000000000138e-01
5.107980000000000409e+00,1.639847335502053838e+01,2.823269999999999946e-01
5.113089999999999691e+00,1.569972864581790795e+01,2.992380000000000040e-01
5.118199999999999861e+00,1.538636210395050696e+01,3.149429999999999730e-01
5.123319999999999652e+00,1.585126873702999362e+01,3.350420000000000065e-01
5.128449999999999953e+00,1.555807581128191686e+01,2.885139999999999927e-01
5.133580000000000254e+00,1.491416744292810392e+01,2.152600000000000069e-01
5.138720000000000176e+00,1.430127264061021108e+01,2.842700000000000227e-01
