# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.126520156860351562e+00,3.824573613085528907e-03,1.594459172338247299e-03
5.156760215759277344e+00,3.121904714727086541e-03,1.456806086935102940e-03
5.186999797821044922e+00,2.421298680135610271e-03,1.319154282100498676e-03
5.217249870300292969e+00,1.721018667213410980e-03,1.181454979814589024e-03
5.247489929199218750e+00,9.738020424901068766e-04,1.090055098757147789e-03
5.277729988098144531e+00,3.421151401593316640e-04,8.711577393114566803e-04
5.307970046997070312e+00,-2.728222698000900767e-06,3.418624328332953155e-05
5.338210105895996094e+00,1.754648447604236806e-04,9.852874791249632835e-04
5.368460178375244141e+00,0.000000000000000000e+00,9.999005123972892761e-04
5.398700237274169922e+00,3.594993483244733178e-04,6.830374477431178093e-04
5.428939819335937500e+00,1.123750941394032789e-03,1.171633834019303322e-03
5.459179878234863281e+00,2.168404344971008868e-19,5.850630695931613445e-04
5.489419937133789062e+00,5.898160208321391335e-04,4.181675612926483154e-04
5.519670009613037109e+00,1.085653307436998611e-03,2.906667941715568304e-04
5.549910068511962891e+00,4.161012749011947908e-04,4.214391228742897511e-04
5.580150127410888672e+00,1.009876016210205533e-03,1.024567289277911186e-03
5.610390186309814453e+00,3.827051206703243214e-04,4.132000904064625502e-04
5.640629768371582031e+00,9.938282069848875487e-04,3.399331471882760525e-04
5.670879840850830078e+00,8.630182085191812069e-04,2.625820052344352007e-04
5.701119899749755859e+00,8.523398598096398535e-04,5.905974103370681405e-05
5.731359958648681641e+00,8.383365445179501163e-04,1.527658423583488911e-05
5.761600017547607422e+00,2.680003828177419251e-04,1.475427052355371416e-05
5.791840076446533203e+00,2.313523036403097172e-04,8.153315866366028786e-04
5.822090148925781250e+00,0.000000000000000000e+00,1.194259384647011757e-03
5.852330207824707031e+00,4.981351315255910100e-04,6.644206587225198746e-04
5.882569789886474609e+00,1.349791343576983629e-03,1.027641585096716881e-03
5.912809848785400391e+00,8.813598573998017265e-04,1.095646410249173641e-03
5.943049907684326172e+00,3.126065102326009565e-04,1.900147181004285812e-04
5.973299980163574219e+00,7.740296598704975162e-04,2.504931580915581435e-05
6.003540039062500000e+00,1.661719287772404734e-03,2.032297743426170200e-05
6.033780097961425781e+00,2.511139605676403035e-03,3.909805673174560070e-04
6.064020156860351562e+00,2.999061671264719071e-03,4.944768734276294708e-04
6.094260215759277344e+00,3.690876579805072930e-03,4.279564600437879562e-04
6.124509811401367188e+00,5.308406168606494106e-03,6.160796037875115871e-04
6.154749870300292969e+00,8.507948301408272893e-03,6.377630634233355522e-04
6.184989929199218750e+00,1.267181270877725668e-02,4.083200183231383562e-04
6.215229988098144531e+00,1.516375027493542353e-02,5.118933622725307941e-04
6.245470046997070312e+00,1.454657852305129423e-02,7.942511583678424358e-04
6.275720119476318359e+00,1.210513404734318323e-02,5.096799577586352825e-04
6.305960178375244141e+00,9.251041037578990045e-03,2.255830040667206049e-04
6.336200237274169922e+00,6.686156478277451021e-03,4.227207391522824764e-04
6.366439819335937500e+00,5.033152955455455144e-03,5.545836174860596657e-04
6.396679878234863281e+00,3.965653952080925790e-03,7.141923997551202774e-04
6.426929950714111328e+00,2.868194177421831692e-03,8.183366735465824604e-04
6.457170009613037109e+00,1.782339485931557985e-03,6.101815379224717617e-04
6.487410068511962891e+00,7.514637703314730466e-04,2.732533903326839209e-04
6.517650127410888672e+00,1.734723475976807094e-18,4.718119089375250041e-05
6.547890186309814453e+00,-3.986060962452610268e-04,6.382435822160914540e-05
6.578139781951904297e+00,-5.354507932129465297e-06,5.208563525229692459e-04
6.608379840850830078e+00,9.243263632371032101e-04,8.340508793480694294e-04
6.638619899749755859e+00,6.807172905563263487e-04,9.766424773260951042e-04
6.668859958648681641e+00,7.091249024307536009e-04,4.040197381982579827e-05
6.699100017547607422e+00,3.987842925127459137e-04,1.018647337332367897e-03
6.729350090026855469e+00,-3.469446951953614189e-18,1.140260486863553524e-03
6.759590148925781250e+00,-4.309499439768861573e-04,1.971334277186542749e-04
6.789830207824707031e+00,5.573509668020809604e-04,3.422053705435246229e-04
6.820069789886474609e+00,1.611674329159176050e-03,5.820525111630558968e-04
6.850309848785400391e+00,2.123833557906375930e-03,8.013685583136975765e-04
6.880559921264648438e+00,2.109973892738828405e-03,8.125161402858793736e-04
6.910799980163574219e+00,2.093897010340066422e-03,7.788563962094485760e-04
6.941040039062500000e+00,1.493440113142542602e-03,7.580983801744878292e-04
6.971280097961425781e+00,1.723643750911826172e-03,2.600197331048548222e-04
7.001520156860351562e+00,1.091481035407109584e-03,6.232953746803104877e-04
7.031770229339599609e+00,7.451136925909554454e-04,1.873614382930099964e-04
7.062009811401367188e+00,5.853265141383644232e-04,5.342125077731907368e-04
7.092249870300292969e+00,0.000000000000000000e+00,3.932261024601757526e-04
7.122489929199218750e+00,5.353294053510350425e-04,6.580895278602838516e-04
7.152729988098144531e+00,1.734115820777468175e-03,6.511496030725538731e-04
7.182980060577392578e+00,2.875428503188164064e-03,3.206335240975022316e-04
7.213220119476318359e+00,4.178790462546776857e-03,1.106514828279614449e-04
7.243460178375244141e+00,6.289426603350533468e-03,1.117411520681343973e-04
7.273700237274169922e+00,8.420975498275674875e-03,3.808155015576630831e-04
7.303939819335937500e+00,9.880277269936781070e-03,1.635310356505215168e-03
7.334189891815185547e+00,1.122067427936609268e-02,2.191346837207674980e-03
7.364429950714111328e+00,1.295040310857114782e-02,1.686855801381170750e-03
7.394670009613037109e+00,1.450480325346586649e-02,6.113514536991715431e-04
7.424910068511962891e+00,1.561671444620373050e-02,6.633815937675535679e-04
7.455150127410888672e+00,1.713934257503942765e-02,7.645289879292249680e-04
7.485400199890136719e+00,1.923506968302040113e-02,5.610775551758706570e-04
7.515639781951904297e+00,2.075648427388952083e-02,1.656191772781312466e-03
7.576119899749755859e+00,2.192257678332287449e-02,1.536501367809250951e-04
7.636600017547607422e+00,2.051569383145751199e-02,3.573683206923305988e-04
7.697090148925781250e+00,1.983535703321182356e-02,1.027102553052827716e-04
7.757569789886474609e+00,1.814092613801635695e-02,5.933232605457305908e-04
7.818049907684326172e+00,1.868984685110151867e-02,2.429187297821044922e-04
7.878540039062500000e+00,1.745517400329759522e-02,3.920458257198333740e-04
7.939020156860351562e+00,1.742043832554455302e-02,8.028484880924224854e-04
7.999509811401367188e+00,1.692224742499027004e-02,1.374855637550354004e-04
8.059989929199218750e+00,1.578161657881692326e-02,2.256259322166442871e-04
8.120470046997070312e+00,1.453599075052443290e-02,4.207771271467208862e-04
8.180959701538085938e+00,1.364939749496323074e-02,3.029033541679382324e-04
8.241439819335937500e+00,1.337863004128603955e-02,2.361219376325607300e-04
8.301919937133789062e+00,1.303977052996115049e-02,3.167595714330673218e-04
