# Full model fit
#  col1: ID - 0=aliphatic, 1=7.7 complex, col2: wavelength, col3: flux density
0.000000000000000000e+00,6.608379840850830078e+00,6.021274953703990974e-18
0.000000000000000000e+00,6.638619899749755859e+00,1.234103449742311821e-17
0.000000000000000000e+00,6.668859958648681641e+00,2.336075511211776073e-17
0.000000000000000000e+00,6.699100017547607422e+00,4.084081410469389850e-17
0.000000000000000000e+00,6.729350090026855469e+00,6.595341560606930366e-17
0.000000000000000000e+00,6.759590148925781250e+00,9.835077324703644384e-17
0.000000000000000000e+00,6.789830207824707031e+00,1.354535741445348875e-16
0.000000000000000000e+00,6.820069789886474609e+00,1.722955208447323015e-16
0.000000000000000000e+00,6.850309848785400391e+00,2.024098432750085553e-16
0.000000000000000000e+00,6.880559921264648438e+00,2.196177747272526371e-16
0.000000000000000000e+00,6.910799980163574219e+00,2.200686104672973109e-16
0.000000000000000000e+00,6.941040039062500000e+00,2.036671185576800158e-16
0.000000000000000000e+00,6.971280097961425781e+00,1.740828308128041836e-16
0.000000000000000000e+00,7.001520156860351562e+00,1.374241833137142726e-16
0.000000000000000000e+00,7.031770229339599609e+00,1.001824008285975494e-16
0.000000000000000000e+00,7.062009811401367188e+00,6.745817899339570891e-17
0.000000000000000000e+00,7.092249870300292969e+00,4.195150627056038008e-17
0.000000000000000000e+00,7.122489929199218750e+00,2.409532050760978522e-17
0.000000000000000000e+00,7.152729988098144531e+00,1.278174236701371034e-17
0.000000000000000000e+00,7.182980060577392578e+00,6.260532679778851380e-18
0.000000000000000000e+00,7.213220119476318359e+00,2.832706715277259709e-18
0.000000000000000000e+00,7.243460178375244141e+00,1.183761307846123490e-18
0.000000000000000000e+00,7.273700237274169922e+00,4.568765549891943978e-19
0.000000000000000000e+00,7.303939819335937500e+00,1.628595175461846842e-19
0.000000000000000000e+00,7.455150127410888672e+00,2.842643248055688478e-22
0.000000000000000000e+00,7.515639781951904297e+00,1.284192530281296605e-23
0.000000000000000000e+00,7.576119899749755859e+00,4.223066400541595815e-25
0.000000000000000000e+00,7.636600017547607422e+00,1.010449221934728939e-26
1.000000000000000000e+00,7.122489929199218750e+00,7.949045052379182416e-17
1.000000000000000000e+00,7.152729988098144531e+00,1.095010240309584246e-16
1.000000000000000000e+00,7.182980060577392578e+00,1.482667410933893538e-16
1.000000000000000000e+00,7.213220119476318359e+00,1.972897951402962590e-16
1.000000000000000000e+00,7.243460178375244141e+00,2.580156404268198448e-16
1.000000000000000000e+00,7.273700237274169922e+00,3.316417306638914688e-16
1.000000000000000000e+00,7.303939819335937500e+00,4.189632246755187009e-16
1.000000000000000000e+00,7.455150127410888672e+00,1.042940195658101005e-15
1.000000000000000000e+00,7.515639781951904297e+00,1.343842197191057772e-15
1.000000000000000000e+00,7.576119899749755859e+00,1.657112162691154828e-15
1.000000000000000000e+00,7.636600017547607422e+00,2.009231401563232266e-15
1.000000000000000000e+00,7.697090148925781250e+00,2.429041833478083974e-15
1.000000000000000000e+00,7.757569789886474609e+00,2.837359511767692641e-15
1.000000000000000000e+00,7.818049907684326172e+00,2.999003556756737790e-15
1.000000000000000000e+00,7.878540039062500000e+00,2.713111666232003636e-15
1.000000000000000000e+00,7.939020156860351562e+00,2.065586271495548128e-15
1.000000000000000000e+00,7.999509811401367188e+00,1.370903199457635908e-15
1.000000000000000000e+00,8.059989929199218750e+00,8.766288390317825154e-16
1.000000000000000000e+00,8.120470046997070312e+00,6.203961640634002223e-16
1.000000000000000000e+00,8.180959701538085938e+00,5.203426497827380498e-16
1.000000000000000000e+00,8.241439819335937500e+00,4.916517091562654368e-16
1.000000000000000000e+00,8.301919937133789062e+00,4.883185997164527933e-16
1.000000000000000000e+00,8.362409591674804688e+00,5.069879015802615126e-16
1.000000000000000000e+00,8.422889709472656250e+00,5.802789100473859214e-16
1.000000000000000000e+00,8.483369827270507812e+00,7.444531381162665452e-16
1.000000000000000000e+00,8.543860435485839844e+00,9.790406367343559743e-16
1.000000000000000000e+00,8.604339599609375000e+00,1.174301652143973731e-15
1.000000000000000000e+00,8.664830207824707031e+00,1.193940653781074524e-15
1.000000000000000000e+00,8.725310325622558594e+00,9.945738636586956629e-16
1.000000000000000000e+00,8.785790443420410156e+00,6.691182474964308326e-16
1.000000000000000000e+00,8.846280097961425781e+00,3.613184823391286302e-16
