# Gaussian fit parameters
#  col1: ID - 0=aliphatic, 1=7.7 complex, col2: parameters, col3: fit error
0.000000000000000000e+00,9.797960120801865613e-15
0.000000000000000000e+00,6.856148695625693179e+00
0.000000000000000000e+00,1.316861477332588459e-01
0.000000000000000000e+00,9.999999999999999988e-15
0.000000000000000000e+00,7.216965330345677110e+00
0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000000e+00,2.597681707809831083e-14
1.000000000000000000e+00,7.588850391544414542e+00
1.000000000000000000e+00,1.321368427752034613e-01
1.000000000000000000e+00,1.930289086531024935e-14
1.000000000000000000e+00,7.903244944914068704e+00
1.000000000000000000e+00,9.548459522464236571e-02
1.000000000000000000e+00,1.756915244110830331e-15
1.000000000000000000e+00,8.211337488603932755e+00
1.000000000000000000e+00,2.999999999999999889e-02
1.000000000000000000e+00,6.662465037609548398e-15
1.000000000000000000e+00,8.607772328827005381e+00
1.000000000000000000e+00,9.805359307442522432e-02
