# Full model fit
#  col1: ID - 0=aliphatic, 1=7.7 complex, col2: wavelength, col3: flux density
0.000000000000000000e+00,6.600900000000000212e+00,3.989531278803192823e-15
0.000000000000000000e+00,6.602549999999999919e+00,4.056159864490017251e-15
0.000000000000000000e+00,6.604199999999999626e+00,4.123626187298133463e-15
0.000000000000000000e+00,6.605850000000000222e+00,4.191935166075238828e-15
0.000000000000000000e+00,6.607499999999999929e+00,4.261091634791790898e-15
0.000000000000000000e+00,6.609160000000000146e+00,4.331527242858061306e-15
0.000000000000000000e+00,6.610809999999999853e+00,4.402398048186980962e-15
0.000000000000000000e+00,6.612459999999999560e+00,4.474130337506728519e-15
0.000000000000000000e+00,6.614110000000000156e+00,4.546728578673086147e-15
0.000000000000000000e+00,6.615770000000000373e+00,4.620645067684806793e-15
0.000000000000000000e+00,6.617420000000000080e+00,4.694993535022725060e-15
0.000000000000000000e+00,6.619080000000000297e+00,4.770679394599969974e-15
0.000000000000000000e+00,6.620730000000000004e+00,4.846794848333068207e-15
0.000000000000000000e+00,6.622390000000000221e+00,4.924266510192510146e-15
0.000000000000000000e+00,6.624039999999999928e+00,5.002164844821788363e-15
0.000000000000000000e+00,6.625700000000000145e+00,5.081437848071750592e-15
0.000000000000000000e+00,6.627360000000000362e+00,5.161619801588386107e-15
0.000000000000000000e+00,6.629010000000000069e+00,5.242222997130455019e-15
0.000000000000000000e+00,6.630670000000000286e+00,5.324227852815915256e-15
0.000000000000000000e+00,6.632329999999999615e+00,5.407151916003801800e-15
0.000000000000000000e+00,6.633989999999999831e+00,5.490998355934382654e-15
0.000000000000000000e+00,6.635640000000000427e+00,5.575256758490542652e-15
0.000000000000000000e+00,6.637299999999999756e+00,5.660951323807145650e-15
0.000000000000000000e+00,6.638959999999999972e+00,5.747576947808488359e-15
0.000000000000000000e+00,6.640620000000000189e+00,5.835136251810334287e-15
0.000000000000000000e+00,6.642280000000000406e+00,5.923631713161971508e-15
0.000000000000000000e+00,6.643939999999999735e+00,6.013065662549738566e-15
0.000000000000000000e+00,6.645609999999999573e+00,6.103987561325447700e-15
0.000000000000000000e+00,6.647269999999999790e+00,6.195310563525854820e-15
0.000000000000000000e+00,6.648930000000000007e+00,6.287578149877811600e-15
0.000000000000000000e+00,6.650590000000000224e+00,6.380792036743383904e-15
0.000000000000000000e+00,6.652250000000000441e+00,6.474953780520259426e-15
0.000000000000000000e+00,6.653920000000000279e+00,6.570640611817633049e-15
0.000000000000000000e+00,6.655579999999999607e+00,6.666707814891576800e-15
0.000000000000000000e+00,6.657250000000000334e+00,6.764313899724559502e-15
0.000000000000000000e+00,6.658909999999999663e+00,6.862290824735223154e-15
0.000000000000000000e+00,6.660569999999999879e+00,6.961220906152336234e-15
0.000000000000000000e+00,6.662239999999999718e+00,7.061709284607540371e-15
0.000000000000000000e+00,6.663909999999999556e+00,7.163163253279714093e-15
0.000000000000000000e+00,6.665569999999999773e+00,7.264966829975462457e-15
0.000000000000000000e+00,6.667239999999999611e+00,7.368346561238084591e-15
0.000000000000000000e+00,6.668910000000000338e+00,7.472691872524809286e-15
0.000000000000000000e+00,6.670569999999999666e+00,7.577368906900181824e-15
0.000000000000000000e+00,6.672240000000000393e+00,7.683638258870825951e-15
0.000000000000000000e+00,6.673910000000000231e+00,7.790871459593234973e-15
0.000000000000000000e+00,6.675580000000000069e+00,7.899067536349395128e-15
0.000000000000000000e+00,6.677249999999999908e+00,8.008225315053912750e-15
0.000000000000000000e+00,6.678919999999999746e+00,8.118343418008657386e-15
0.000000000000000000e+00,6.680589999999999584e+00,8.229420261698291579e-15
0.000000000000000000e+00,6.682260000000000311e+00,8.341454054628261868e-15
0.000000000000000000e+00,6.683930000000000149e+00,8.454442795206256031e-15
0.000000000000000000e+00,6.685599999999999987e+00,8.568384269669496300e-15
0.000000000000000000e+00,6.687269999999999825e+00,8.683276050058059456e-15
0.000000000000000000e+00,6.688939999999999664e+00,8.799115492236541471e-15
0.000000000000000000e+00,6.690620000000000012e+00,8.916601880384701659e-15
0.000000000000000000e+00,6.692289999999999850e+00,9.034333468737512907e-15
0.000000000000000000e+00,6.693959999999999688e+00,9.153003449930780217e-15
0.000000000000000000e+00,6.695630000000000415e+00,9.272608295008847200e-15
0.000000000000000000e+00,6.697309999999999874e+00,9.393868818433922519e-15
0.000000000000000000e+00,6.698979999999999713e+00,9.515337440736862532e-15
0.000000000000000000e+00,6.700660000000000061e+00,9.638464609914833780e-15
0.000000000000000000e+00,6.702329999999999899e+00,9.761780062147245289e-15
0.000000000000000000e+00,6.704010000000000247e+00,9.886755893997176840e-15
0.000000000000000000e+00,6.705689999999999706e+00,1.001265145453264689e-14
0.000000000000000000e+00,6.707360000000000433e+00,1.013870399035514964e-14
0.000000000000000000e+00,6.709039999999999893e+00,1.026641766231899992e-14
0.000000000000000000e+00,6.710720000000000240e+00,1.039503466184137448e-14
0.000000000000000000e+00,6.712390000000000079e+00,1.052377546406018585e-14
0.000000000000000000e+00,6.714070000000000427e+00,1.065417569820768109e-14
0.000000000000000000e+00,6.715749999999999886e+00,1.078546067320244140e-14
0.000000000000000000e+00,6.717430000000000234e+00,1.091762368919666766e-14
0.000000000000000000e+00,6.719109999999999694e+00,1.105065779842355377e-14
0.000000000000000000e+00,6.720790000000000042e+00,1.118455580436559847e-14
0.000000000000000000e+00,6.722470000000000390e+00,1.131931026099834181e-14
0.000000000000000000e+00,6.724149999999999849e+00,1.145491347211232650e-14
0.000000000000000000e+00,6.725830000000000197e+00,1.159135749071374984e-14
0.000000000000000000e+00,6.727509999999999657e+00,1.172863411850413738e-14
0.000000000000000000e+00,6.729199999999999626e+00,1.186755938409533197e-14
0.000000000000000000e+00,6.730879999999999974e+00,1.200648045539016836e-14
0.000000000000000000e+00,6.732560000000000322e+00,1.214620797511566533e-14
0.000000000000000000e+00,6.734250000000000291e+00,1.228757155963347542e-14
0.000000000000000000e+00,6.735929999999999751e+00,1.242888875811328781e-14
0.000000000000000000e+00,6.737610000000000099e+00,1.257098396264891119e-14
0.000000000000000000e+00,6.739300000000000068e+00,1.271469986070241410e-14
0.000000000000000000e+00,6.740980000000000416e+00,1.285832540035249783e-14
0.000000000000000000e+00,6.742670000000000385e+00,1.300355979953088913e-14
0.000000000000000000e+00,6.744349999999999845e+00,1.314867352775644812e-14
0.000000000000000000e+00,6.746039999999999814e+00,1.329538300809027400e-14
0.000000000000000000e+00,6.747729999999999784e+00,1.344281522996446207e-14
0.000000000000000000e+00,6.749410000000000132e+00,1.359007984896408065e-14
0.000000000000000000e+00,6.751100000000000101e+00,1.373891813028563150e-14
0.000000000000000000e+00,6.752790000000000070e+00,1.388844339306461802e-14
0.000000000000000000e+00,6.754480000000000040e+00,1.403864318542168234e-14
0.000000000000000000e+00,6.756170000000000009e+00,1.418950480254379859e-14
0.000000000000000000e+00,6.757859999999999978e+00,1.434101528778426379e-14
0.000000000000000000e+00,6.759549999999999947e+00,1.449316143385995040e-14
0.000000000000000000e+00,6.761239999999999917e+00,1.464592978414616789e-14
