# Gaussian fit parameters
#  col1: ID - 0=aliphatic, 1=7.7 complex, col2: parameters, col3: fit error
0.000000000000000000e+00,6.552181135085729357e-16
0.000000000000000000e+00,6.969427577707790533e+00
0.000000000000000000e+00,4.221033662792145896e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.226907599416330541e+00
0.000000000000000000e+00,4.513350620035322391e-02
1.000000000000000000e+00,9.516496307259700144e-16
1.000000000000000000e+00,7.719531261132692279e+00
1.000000000000000000e+00,2.257664883429933989e-01
1.000000000000000000e+00,8.915968617093816166e-16
1.000000000000000000e+00,7.929412721055450142e+00
1.000000000000000000e+00,1.387330786601431998e-01
1.000000000000000000e+00,7.745959045367179176e-16
1.000000000000000000e+00,8.264602234781383672e+00
1.000000000000000000e+00,1.521589309382009314e-01
1.000000000000000000e+00,7.674470910662567507e-16
1.000000000000000000e+00,8.613888497477022455e+00
1.000000000000000000e+00,1.491206605781305594e-01
