# Gaussian fit parameters
#  col1: ID - 0=aliphatic, 1=7.7 complex, col2: parameters, col3: fit error
0.000000000000000000e+00,2.560982875793667365e-15
0.000000000000000000e+00,6.902580554067961671e+00
0.000000000000000000e+00,7.539216482382635198e-02
0.000000000000000000e+00,1.074480247524809097e-15
0.000000000000000000e+00,7.250000000000000000e+00
0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000000e+00,1.680654183435236651e-15
1.000000000000000000e+00,7.500000000000000000e+00
1.000000000000000000e+00,2.500000000000000000e-01
1.000000000000000000e+00,6.160898304061243782e-16
1.000000000000000000e+00,7.750000000000000000e+00
1.000000000000000000e+00,5.140416244662664169e-02
1.000000000000000000e+00,1.341408013747709741e-15
1.000000000000000000e+00,8.102075129656375552e+00
1.000000000000000000e+00,1.726717857366817932e-01
1.000000000000000000e+00,5.767709403628992196e-16
1.000000000000000000e+00,8.544394399369997117e+00
1.000000000000000000e+00,1.832796573612251456e-01
