# Gaussian fit parameters
#  col1: ID - 0=aliphatic, 1=7.7 complex, col2: parameters, col3: fit error
0.000000000000000000e+00,1.543911032550017615e-15
0.000000000000000000e+00,6.905784880682557692e+00
0.000000000000000000e+00,6.624447444692568854e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.229236071388720042e+00
0.000000000000000000e+00,5.011456481810697833e-02
1.000000000000000000e+00,6.627984590164909435e-16
1.000000000000000000e+00,7.688636201401560122e+00
1.000000000000000000e+00,1.712183792883386624e-01
1.000000000000000000e+00,2.194738011424275995e-16
1.000000000000000000e+00,7.947899246643346238e+00
1.000000000000000000e+00,1.288389567763218446e-01
1.000000000000000000e+00,4.364275731723156966e-16
1.000000000000000000e+00,8.112673866614580120e+00
1.000000000000000000e+00,1.891576964184931431e-01
1.000000000000000000e+00,2.685954387785983269e-16
1.000000000000000000e+00,8.588766194671347165e+00
1.000000000000000000e+00,1.965899351397320527e-01
