# Gaussian fit parameters
#  col1: ID - 0=aliphatic, 1=7.7 complex, col2: parameters, col3: fit error
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.875436434065280267e+00
0.000000000000000000e+00,9.081054860989845601e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.227460726053450024e+00
0.000000000000000000e+00,3.738971764791911012e-02
1.000000000000000000e+00,2.222120032110075422e-15
1.000000000000000000e+00,7.695833601362924270e+00
1.000000000000000000e+00,2.060402286391686266e-01
1.000000000000000000e+00,2.373420871823508445e-15
1.000000000000000000e+00,7.861610419639308844e+00
1.000000000000000000e+00,1.137891602611992709e-01
1.000000000000000000e+00,6.080448038160285834e-16
1.000000000000000000e+00,8.178275353739184794e+00
1.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000000e+00,1.554802683575922509e-15
1.000000000000000000e+00,8.654311413184176516e+00
1.000000000000000000e+00,1.362465944836468157e-01
