# Full model fit
#  col1: ID - 0=aliphatic, 1=7.7 complex, col2: wavelength, col3: flux density
0.000000000000000000e+00,6.600159999999999805e+00,6.828590567588000086e-15
0.000000000000000000e+00,6.603460000000000107e+00,7.057737793932910794e-15
0.000000000000000000e+00,6.606760000000000410e+00,7.292612308912987110e-15
0.000000000000000000e+00,6.610059999999999825e+00,7.533276745069394325e-15
0.000000000000000000e+00,6.613369999999999749e+00,7.780547083023260823e-15
0.000000000000000000e+00,6.616679999999999673e+00,8.033760640178119757e-15
0.000000000000000000e+00,6.619989999999999597e+00,8.292972242730187568e-15
0.000000000000000000e+00,6.623300000000000409e+00,8.558233617768203213e-15
0.000000000000000000e+00,6.626610000000000333e+00,8.829593240863448666e-15
0.000000000000000000e+00,6.629920000000000258e+00,9.107096183396666943e-15
0.000000000000000000e+00,6.633239999999999803e+00,9.391650432711183383e-15
0.000000000000000000e+00,6.636560000000000237e+00,9.682465084074653370e-15
0.000000000000000000e+00,6.639879999999999782e+00,9.979574371782435723e-15
0.000000000000000000e+00,6.643200000000000216e+00,1.028300846797220711e-14
0.000000000000000000e+00,6.646519999999999762e+00,1.059279333016646473e-14
0.000000000000000000e+00,6.649840000000000195e+00,1.090895055015000880e-14
0.000000000000000000e+00,6.653170000000000250e+00,1.123247839587718428e-14
0.000000000000000000e+00,6.656500000000000306e+00,1.156244674104975275e-14
0.000000000000000000e+00,6.659830000000000361e+00,1.189886323779006105e-14
0.000000000000000000e+00,6.663160000000000416e+00,1.224173052642031106e-14
0.000000000000000000e+00,6.666489999999999583e+00,1.259104609335534025e-14
0.000000000000000000e+00,6.669819999999999638e+00,1.294680213219692800e-14
0.000000000000000000e+00,6.673160000000000203e+00,1.331008270781575601e-14
0.000000000000000000e+00,6.676499999999999879e+00,1.367981020514355068e-14
0.000000000000000000e+00,6.679840000000000444e+00,1.405595989527996333e-14
0.000000000000000000e+00,6.683180000000000121e+00,1.443850116848314947e-14
0.000000000000000000e+00,6.686519999999999797e+00,1.482739741434691544e-14
0.000000000000000000e+00,6.689860000000000362e+00,1.522260590720597755e-14
0.000000000000000000e+00,6.693209999999999660e+00,1.562528905889054415e-14
0.000000000000000000e+00,6.696559999999999846e+00,1.603421728022718893e-14
0.000000000000000000e+00,6.699900000000000411e+00,1.644808001289214279e-14
0.000000000000000000e+00,6.703260000000000218e+00,1.687055318974126446e-14
0.000000000000000000e+00,6.706610000000000404e+00,1.729781643767867716e-14
0.000000000000000000e+00,6.709959999999999702e+00,1.773103571242229076e-14
0.000000000000000000e+00,6.713320000000000398e+00,1.817144126575248640e-14
0.000000000000000000e+00,6.716680000000000206e+00,1.861765187649496514e-14
0.000000000000000000e+00,6.720030000000000392e+00,1.906821029018173129e-14
0.000000000000000000e+00,6.723399999999999821e+00,1.952706548510968048e-14
0.000000000000000000e+00,6.726759999999999629e+00,1.999003937386033445e-14
0.000000000000000000e+00,6.730120000000000324e+00,2.045836003632430635e-14
0.000000000000000000e+00,6.733489999999999753e+00,2.093331204605660481e-14
0.000000000000000000e+00,6.736860000000000070e+00,2.141336867994570719e-14
0.000000000000000000e+00,6.740219999999999878e+00,2.189693547079355741e-14
0.000000000000000000e+00,6.743599999999999817e+00,2.238819626901101878e-14
0.000000000000000000e+00,6.746970000000000134e+00,2.288264937202721525e-14
0.000000000000000000e+00,6.750339999999999563e+00,2.338157144819259656e-14
0.000000000000000000e+00,6.753720000000000390e+00,2.388628505669962011e-14
0.000000000000000000e+00,6.757100000000000328e+00,2.439513067470072426e-14
0.000000000000000000e+00,6.760480000000000267e+00,2.490791558746139144e-14
0.000000000000000000e+00,6.763860000000000205e+00,2.542444004892425978e-14
0.000000000000000000e+00,6.767240000000000144e+00,2.594449737014898182e-14
0.000000000000000000e+00,6.770620000000000083e+00,2.646787401924842772e-14
0.000000000000000000e+00,6.774009999999999643e+00,2.699591172817623659e-14
0.000000000000000000e+00,6.777400000000000091e+00,2.752683796204844951e-14
0.000000000000000000e+00,6.780789999999999651e+00,2.806041726942639854e-14
0.000000000000000000e+00,6.784180000000000099e+00,2.859640779686219765e-14
0.000000000000000000e+00,6.787569999999999659e+00,2.913456144893828984e-14
