# Gaussian fit parameters
#  col1: ID - 0=aliphatic, 1=7.7 complex, col2: parameters, col3: fit error
0.000000000000000000e+00,5.000000000000000152e-14
0.000000000000000000e+00,6.939289516843690109e+00
0.000000000000000000e+00,1.265622787674670902e-01
0.000000000000000000e+00,6.410332026843387490e-16
0.000000000000000000e+00,7.200647894735141996e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.144173320617808536e-13
1.000000000000000000e+00,7.607972137551169745e+00
1.000000000000000000e+00,1.106571846852209134e-01
1.000000000000000000e+00,9.604187890287680743e-13
1.000000000000000000e+00,7.865166963124043953e+00
1.000000000000000000e+00,1.167710088475366337e-01
1.000000000000000000e+00,1.672345121018782442e-15
1.000000000000000000e+00,8.099999999999999645e+00
1.000000000000000000e+00,3.418914960998484937e-02
1.000000000000000000e+00,2.358328629813800418e-13
1.000000000000000000e+00,8.642423942134328740e+00
1.000000000000000000e+00,7.426082849470354297e-02
