# Gaussian fit parameters
#  col1: ID - 0=aliphatic, 1=7.7 complex, col2: parameters, col3: fit error
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.942816732715622052e+00
0.000000000000000000e+00,1.109794340383029321e-01
0.000000000000000000e+00,1.169588813542937182e-15
0.000000000000000000e+00,7.212986766909030401e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.124471596683973388e-13
1.000000000000000000e+00,7.592884718488592810e+00
1.000000000000000000e+00,8.522957766355529485e-02
1.000000000000000000e+00,1.021545434812380346e-12
1.000000000000000000e+00,7.847776790171549166e+00
1.000000000000000000e+00,1.471181370502316621e-01
1.000000000000000000e+00,2.552466381800448267e-13
1.000000000000000000e+00,8.198212312058570816e+00
1.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000000e+00,4.875709849706565499e-13
1.000000000000000000e+00,8.655352973968017949e+00
1.000000000000000000e+00,1.266570118246421461e-01
