2.45777,4.26043,0.0833060,1.00000

2.45900,4.35014,0.0796717,1.00000

2.46023,4.36356,0.0757191,1.00000

2.46146,4.36632,0.0689874,1.00000

2.46269,4.21280,0.0951697,1.00000

2.46393,4.17624,0.0988009,1.00000

2.46516,4.29767,0.0506075,1.00000

2.46639,4.41396,0.0825061,1.00000

2.46762,4.41592,0.0835553,1.00000

2.46886,4.37580,0.0839043,1.00000

2.47009,4.40270,0.0504309,1.00000

2.47133,4.39584,0.0766264,1.00000

2.47256,4.49171,0.0852522,1.00000

2.47380,4.71312,0.105505,1.00000

2.47504,4.62477,0.0933416,1.00000

2.47628,4.47771,0.103294,1.00000

2.47751,4.59647,0.105667,1.00000

2.47875,4.49393,0.101289,1.00000

2.47999,4.25336,0.119579,1.00000

2.48123,4.37723,0.105624,1.00000

2.48247,4.36146,0.0966853,1.00000

2.48372,4.47783,0.0878266,1.00000

2.48496,4.45364,0.0386921,1.00000

2.48620,4.42838,0.0414865,1.00000

2.48744,4.45389,0.0403418,1.00000

2.48869,4.51108,0.0459406,1.00000

2.48993,4.65217,0.0580146,1.00000

2.49118,4.67766,0.0767799,1.00000

2.49242,4.46748,0.108066,1.00000

2.49367,4.54054,0.0945501,1.00000

2.49492,4.58361,0.0837444,1.00000

2.49617,4.51301,0.0890874,1.00000

2.49741,4.42458,0.0952929,1.00000

2.49866,4.38727,0.115273,1.00000

2.49991,4.53735,0.114213,1.00000

2.50116,4.63933,0.117005,1.00000

2.50241,4.59859,0.129427,1.00000

2.50366,4.57559,0.116265,1.00000

2.50492,4.64270,0.0976953,1.00000

2.50617,4.68627,0.0742893,1.00000

2.50742,4.65531,0.0604763,1.00000

2.50868,4.66709,0.0734458,1.00000

2.50993,4.76068,0.0949863,1.00000

2.51119,4.60775,0.155561,1.00000

2.51244,4.56649,0.143350,1.00000

2.51370,4.43030,0.115668,1.00000

2.51496,4.46037,0.111255,1.00000

2.51621,4.63961,0.117752,1.00000

2.51747,4.60348,0.113407,1.00000

2.51873,4.49090,0.110823,1.00000

2.51999,4.58461,0.143659,1.00000

2.52125,4.70093,0.185956,1.00000

2.52251,4.50845,0.127246,1.00000

2.52377,4.66611,0.110654,1.00000

2.52504,4.52374,0.130389,1.00000

2.52630,4.50807,0.101797,1.00000

2.52756,4.65865,0.100297,1.00000

2.52883,4.81971,0.102776,1.00000

2.53009,4.70768,0.136026,1.00000

2.53136,4.80773,0.149377,1.00000

2.53262,4.66699,0.139225,1.00000

2.53389,4.60926,0.0990476,1.00000

2.53516,4.75074,0.0957108,1.00000

2.53643,4.65845,0.100525,1.00000

2.53769,4.72430,0.0862407,1.00000

2.53896,4.55151,0.100906,1.00000

2.54023,4.55119,0.100736,1.00000

2.54150,4.53563,0.0843554,1.00000

2.54277,4.72420,0.0957841,1.00000

2.54405,4.76619,0.108787,1.00000

2.54532,4.76503,0.109184,1.00000

2.54659,4.72088,0.102380,1.00000

2.54786,4.64790,0.0988177,1.00000

2.54914,4.56475,0.101411,1.00000

2.55041,4.59340,0.123380,1.00000

2.55169,4.44580,0.127596,1.00000

2.55297,4.56131,0.120778,1.00000

2.55424,4.66635,0.126321,1.00000

2.55496,4.77206,0.371395,2.00000

2.55552,4.83779,0.150919,1.00000

2.55623,4.47131,0.348073,2.00000

2.55680,4.59363,0.170347,1.00000

2.55751,4.38667,0.480926,2.00000

2.55808,4.52248,0.164601,1.00000

2.55879,5.16174,0.310566,2.00000

2.55936,4.68546,0.156682,1.00000

2.56007,5.26238,0.140547,2.00000

2.56064,4.68226,0.131050,1.00000

2.56135,5.23007,0.100964,2.00000

2.56192,4.96835,0.156775,1.00000

2.56263,5.24310,0.0807976,2.00000

2.56320,5.01627,0.170995,1.00000

2.56392,5.35990,0.0755584,2.00000

2.56448,4.65521,0.122787,1.00000

2.56520,5.47877,0.126423,2.00000

2.56576,4.70253,0.105585,1.00000

2.56648,5.30712,0.124202,2.00000

2.56705,4.81744,0.104089,1.00000

2.56776,5.06006,0.153586,2.00000

2.56833,4.93384,0.142898,1.00000

2.56905,4.91490,0.126800,2.00000

2.56961,4.97688,0.134362,1.00000

2.57033,5.02051,0.272803,2.00000

2.57090,5.00790,0.0896074,1.00000

2.57162,5.21280,0.269539,2.00000

2.57218,5.02834,0.119166,1.00000

2.57290,5.27343,0.210942,2.00000

2.57347,4.94267,0.174675,1.00000

2.57419,5.12449,0.209633,2.00000

2.57476,5.05575,0.205391,1.00000

2.57548,5.23732,0.239828,2.00000

2.57605,4.79918,0.220250,1.00000

2.57677,4.66276,0.269230,2.00000

2.57733,4.95179,0.192533,1.00000

2.57806,4.89410,0.215822,2.00000

2.57862,4.82155,0.141868,1.00000

2.57934,4.92443,0.214710,2.00000

2.57991,4.98597,0.122109,1.00000

2.58063,4.60445,0.259239,2.00000

2.58120,4.92397,0.120431,1.00000

2.58193,4.82036,0.200934,2.00000

2.58249,4.91636,0.0968724,1.00000

2.58322,4.81199,0.123164,2.00000

2.58379,4.95184,0.106575,1.00000

2.58451,4.73682,0.197436,2.00000

2.58508,5.02169,0.0924336,1.00000

2.58580,5.13006,0.269187,2.00000

2.58637,5.10739,0.101215,1.00000

2.58709,4.46975,0.224515,2.00000

2.58766,4.96182,0.105447,1.00000

2.58839,4.99983,0.185041,2.00000

2.58896,4.91847,0.0910228,1.00000

2.58968,4.73146,0.202846,2.00000

2.59025,4.97147,0.0996626,1.00000

2.59098,4.73051,0.216942,2.00000

2.59155,4.71795,0.137818,1.00000

2.59227,4.82684,0.135996,2.00000

2.59284,4.71294,0.126887,1.00000

2.59357,4.81793,0.147517,2.00000

2.59414,4.88079,0.0870908,1.00000

2.59487,4.63343,0.128644,2.00000

2.59544,4.95652,0.130181,1.00000

2.59616,4.59702,0.115422,2.00000

2.59674,4.94383,0.186297,1.00000

2.59746,4.70342,0.133860,2.00000

2.59804,5.01953,0.162654,1.00000

2.59876,4.81044,0.111658,2.00000

2.59933,5.01095,0.141223,1.00000

2.60006,4.55686,0.193984,2.0000

2.60064,5.32120,0.151400,1.00000

2.60136,5.07087,0.181112,2.00000

2.60194,5.31923,0.0874422,1.00000

2.60266,5.21254,0.147634,2.00000

2.60324,5.18400,0.0662079,1.00000

2.60397,5.09868,0.129839,2.00000

2.60454,5.29519,0.0999579,1.00000

2.60527,4.75913,0.194172,2.00000

2.60584,5.41369,0.0915469,1.00000

2.60657,4.91583,0.123551,2.00000

2.60714,5.20947,0.118199,1.00000

2.60787,4.89159,0.0758902,2.00000

2.60845,5.12638,0.111394,1.00000

2.60918,5.04173,0.0716015,2.00000

2.60975,5.17150,0.0994640,1.00000

2.61048,5.00745,0.0725275,2.00000

2.61106,5.11459,0.101577,1.00000

2.61179,5.19709,0.0696270,2.00000

2.61236,5.11696,0.119662,1.00000

2.61310,5.12978,0.0779945,2.00000

2.61367,5.21682,0.161151,1.00000

2.61440,5.23313,0.106744,2.00000

2.61498,5.39204,0.130861,1.00000

2.61571,5.00050,0.0962230,2.00000

2.61629,5.20988,0.0815361,1.00000

2.61702,4.92391,0.0857077,2.00000

2.61759,5.01425,0.0874545,1.00000

2.61833,5.08021,0.0909490,2.00000

2.61890,5.17350,0.148888,1.00000

2.61964,5.03554,0.105554,2.00000

2.62021,5.05077,0.270763,1.00000

2.62095,5.22344,0.0863710,2.00000

2.62226,5.14434,0.0728022,2.00000

2.62357,5.40756,0.122193,2.00000

2.62488,5.46846,0.0956262,2.00000

2.62619,5.22461,0.127168,2.00000

2.62751,5.22693,0.134833,2.00000

2.62882,5.17912,0.124812,2.00000

2.63014,5.17599,0.0994871,2.00000

2.63145,5.27347,0.110255,2.00000

2.63277,5.26046,0.106585,2.00000

2.63408,5.09332,0.135946,2.00000

2.63540,4.64101,0.128559,2.00000

2.63672,5.33797,0.267943,2.00000

2.63804,5.58820,0.174299,2.00000

2.63936,5.36291,0.126226,2.00000

2.64068,5.48531,0.124150,2.00000

2.64200,5.23311,0.128774,2.00000

2.64332,5.53044,0.106894,2.00000

2.64464,5.54803,0.0841596,2.00000

2.64596,5.25382,0.0871003,2.00000

2.64729,5.17835,0.176219,2.00000

2.64861,5.51519,0.252791,2.00000

2.64994,5.98327,0.348936,2.00000

2.65126,5.24347,0.291511,2.00000

2.65259,5.38485,0.0850730,2.00000

2.65391,5.37325,0.109356,2.00000

2.65524,5.22351,0.169885,2.00000

2.65657,5.33882,0.153732,2.00000

2.65790,5.29434,0.159936,2.00000

2.65923,5.45487,0.192432,2.00000

2.66056,5.50118,0.143154,2.00000

2.66189,5.19528,0.128182,2.00000

2.66322,5.29889,0.122890,2.00000

2.66455,5.34703,0.0998313,2.00000

2.66588,5.21988,0.131505,2.00000

2.66722,5.42063,0.130886,2.00000

2.66855,5.20430,0.165626,2.00000

2.66988,5.21010,0.172821,2.00000

2.67122,5.27728,0.107430,2.00000

2.67256,5.22414,0.121412,2.00000

2.67389,5.45187,0.140972,2.00000

2.67523,5.27751,0.135334,2.00000

2.67657,5.46251,0.127794,2.00000

2.67791,5.31210,0.128497,2.00000

2.67925,5.08082,0.106483,2.00000

2.68059,5.26565,0.120017,2.00000

2.68193,5.41310,0.0953833,2.00000

2.68327,5.50829,0.0982331,2.00000

2.68461,5.35657,0.0860454,2.00000

2.68595,5.45570,0.0793604,2.00000

2.68730,5.43920,0.0875212,2.00000

2.68864,5.42293,0.0652127,2.00000

2.68998,5.46924,0.109328,2.00000

2.69133,5.39865,0.117399,2.00000

2.69268,5.32179,0.0759678,2.00000

2.69402,5.47481,0.0706646,2.00000

2.69537,5.40837,0.0823941,2.00000

2.69672,5.38006,0.0815839,2.00000

2.69807,5.41297,0.0767849,2.00000

2.69942,5.58795,0.0728606,2.00000

2.70077,5.51287,0.0696059,2.00000

2.70212,5.50181,0.0589212,2.00000

2.70347,5.59671,0.0555978,2.00000

2.70482,5.66520,0.0369006,2.00000

2.70617,5.70832,0.0604621,2.00000

2.70753,5.85664,0.0912911,2.00000

2.70888,5.93443,0.0822461,2.00000

2.71024,5.81868,0.0921706,2.00000

2.71159,5.63936,0.0644530,2.00000

2.71295,5.73470,0.0605215,2.00000

2.71430,5.78705,0.0544515,2.00000

2.71566,5.83578,0.0752962,2.00000

2.71702,5.85558,0.102340,2.00000

2.71838,5.72176,0.0934729,2.00000

2.71974,5.69032,0.0838039,2.00000

2.72110,5.63431,0.0757042,2.00000

2.72246,5.71835,0.0657192,2.00000

2.72382,5.61603,0.0940212,2.00000

2.72518,5.86126,0.0938117,2.00000

2.72655,5.83801,0.0856844,2.00000

2.72791,5.71976,0.0938475,2.00000

2.72927,5.70235,0.0917938,2.00000

2.73064,5.75435,0.0887971,2.00000

2.73200,5.75334,0.0992142,2.00000

2.73337,5.55619,0.127478,2.00000

2.73474,5.79116,0.115855,2.00000

2.73610,5.84247,0.0859634,2.00000

2.73747,5.68600,0.0909318,2.00000

2.73884,5.89620,0.0856657,2.00000

2.74021,5.82676,0.0784704,2.00000

2.74158,5.92801,0.0764237,2.00000

2.74295,5.96169,0.0683596,2.00000

2.74433,5.89352,0.0641372,2.00000

2.74570,5.78871,0.0766772,2.00000

2.74707,5.86443,0.101373,2.00000

2.74845,5.92418,0.116043,2.00000

2.74982,5.94696,0.118603,2.00000

2.75119,6.04292,0.114132,2.00000

2.75257,6.04319,0.121067,2.00000

2.75395,5.76258,0.142030,2.00000

2.75532,5.97826,0.111109,2.00000

2.75670,5.80404,0.0899789,2.00000

2.75808,5.93649,0.106252,2.00000

2.75946,5.90810,0.128650,2.00000

2.76084,5.98384,0.110603,2.00000

2.76222,6.06169,0.0889633,2.00000

2.76360,5.98127,0.0764090,2.00000

2.76499,6.11375,0.0656045,2.00000

2.76637,6.12205,0.0622427,2.00000

2.76775,6.00895,0.0459675,2.00000

2.76914,6.09202,0.0915833,2.00000

2.77052,5.97628,0.0832647,2.00000

2.77191,6.04681,0.0777052,2.00000

2.77329,6.05013,0.0998848,2.00000

2.77468,5.94862,0.105946,2.00000

2.77607,5.97811,0.0797678,2.00000

2.77746,6.02273,0.0398941,2.00000

2.77885,6.03831,0.0402409,2.00000

2.78023,6.21551,0.0755062,2.00000

2.78163,6.14509,0.0909931,2.00000

2.78302,6.20195,0.0991383,2.00000

2.78441,6.30525,0.0906148,2.00000

2.78580,6.22953,0.0715269,2.00000

2.78719,6.21984,0.0890052,2.00000

2.78859,6.15572,0.103392,2.00000

2.78998,6.00061,0.119645,2.00000

2.79138,6.15391,0.126992,2.00000

2.79277,6.18150,0.113326,2.00000

2.79417,5.91769,0.146669,2.00000

2.79557,5.92417,0.127469,2.00000

2.79697,6.16314,0.0697278,2.00000

2.79837,6.27281,0.0541280,2.00000

2.79976,6.27190,0.0810688,2.00000

2.80116,6.37369,0.0961759,2.00000

2.80257,6.49210,0.0718194,2.00000

2.80397,6.36779,0.0835536,2.00000

2.80537,6.32699,0.0998874,2.00000

2.80677,6.38441,0.0826817,2.00000

2.80818,6.28177,0.0862824,2.00000

2.80958,6.21917,0.0755748,2.00000

2.81099,6.28866,0.0710876,2.00000

2.81239,6.29953,0.0575241,2.00000

2.81380,6.44555,0.0752648,2.00000

2.81521,6.51951,0.0924348,2.00000

2.81661,6.58209,0.0888095,2.00000

2.81802,6.52266,0.0786673,2.00000

2.81943,6.50360,0.0679485,2.00000

2.82084,6.54269,0.0889673,2.00000

2.82225,6.47678,0.0992035,2.00000

2.82366,6.41884,0.0804027,2.00000

2.82508,6.58400,0.0962938,2.00000

2.82649,6.53892,0.104901,2.00000

2.82790,6.55779,0.0856806,2.00000

2.82932,6.43449,0.0683255,2.00000

2.83073,6.46837,0.0752898,2.00000

2.83215,6.43631,0.0828473,2.00000

2.83356,6.27491,0.0786959,2.00000

2.83498,6.34856,0.0882104,2.00000

2.83640,6.36644,0.0975682,2.00000

2.83782,6.39230,0.0958013,2.00000

2.83924,6.44413,0.0960392,2.00000

2.84066,6.55110,0.0725085,2.00000

2.84208,6.53498,0.0867754,2.00000

2.84350,6.73489,0.100436,2.00000

2.84492,6.80877,0.0426448,2.00000

2.84634,6.73571,0.0420106,2.00000

2.84777,6.66813,0.0524557,2.00000

2.84919,6.70328,0.0706016,2.00000

2.85062,6.79461,0.103886,2.00000

2.85204,6.72945,0.0888401,2.00000

2.85347,6.82762,0.0790829,2.00000

2.85490,6.76427,0.0909293,2.00000

2.85632,6.82233,0.0822576,2.00000

2.85775,6.74397,0.0610052,2.00000

2.85918,6.67706,0.0455921,2.00000

2.86061,6.56190,0.0846415,2.00000

2.86204,6.53487,0.0794442,2.00000

2.86347,6.72694,0.0715533,2.00000

2.86491,6.79542,0.0560601,2.00000

2.86634,6.76661,0.0568740,2.00000

2.86777,6.69003,0.0544945,2.00000

2.86921,6.71697,0.0513162,2.00000

2.87064,6.75024,0.0608346,2.00000

2.87208,6.80382,0.0749845,2.00000

2.87351,6.67542,0.0543786,2.00000

2.87495,6.71462,0.0468732,2.00000

2.87639,6.93310,0.0680100,2.00000

2.87783,6.89205,0.0573088,2.00000

2.87927,6.82854,0.0375626,2.00000

2.88071,6.81936,0.0397541,2.00000

2.88215,6.86824,0.0409786,2.00000

2.88359,6.96372,0.0351795,2.00000

2.88503,6.95827,0.0371840,2.00000

2.88647,6.88637,0.0578170,2.00000

2.88792,6.76675,0.0536314,2.00000

2.88936,6.80220,0.0662360,2.00000

2.89081,6.80060,0.0616502,2.00000

2.89225,6.75585,0.0600098,2.00000

2.89370,6.76420,0.0636380,2.00000

2.89515,6.96982,0.0646428,2.00000

2.89659,7.02064,0.0521827,2.00000

2.89804,6.83062,0.0565105,2.00000

2.89949,6.89983,0.0577226,2.00000

2.90094,6.92786,0.0579278,2.00000

2.90239,6.92965,0.0690727,2.00000

2.90384,6.96040,0.0830459,2.00000

2.90530,6.94874,0.0552803,2.00000

2.90675,6.93154,0.0436250,2.00000

2.90820,6.94356,0.0653306,2.00000

2.90966,7.11092,0.0247762,2.00000

2.91111,7.04284,0.0509312,2.00000

2.91257,7.03740,0.0591482,2.00000

2.91403,7.15525,0.0756623,2.00000

2.91548,7.34759,0.0842724,2.00000

2.91694,7.16737,0.0622626,2.00000

2.91840,7.07242,0.0567442,2.00000

2.91986,7.08958,0.0605101,2.00000

2.92132,7.10569,0.0546614,2.00000

2.92278,7.05409,0.0600981,2.00000

2.92424,6.91471,0.0637219,2.00000

2.92570,7.01334,0.0626690,2.00000

2.92717,7.05812,0.0517123,2.00000

2.92863,7.13840,0.0703631,2.00000

2.93010,7.23745,0.0803847,2.00000

2.93156,7.15057,0.0807362,2.00000

2.93303,7.17238,0.0788285,2.00000

2.93449,7.54751,0.118933,2.00000

2.93596,7.52807,0.0878933,2.00000

2.93743,7.38568,0.0605859,2.00000

2.93890,7.36161,0.0691515,2.00000

2.94037,7.28740,0.0493633,2.00000

2.94184,7.32213,0.0524485,2.00000

2.94331,7.31853,0.0725884,2.00000

2.94478,7.32467,0.0796332,2.00000

2.94626,7.46600,0.0963527,2.00000

2.94773,7.44871,0.105133,2.00000

2.94920,7.37109,0.0722971,2.00000

2.95068,7.28181,0.115320,2.00000

2.95215,7.25899,0.101385,2.00000

2.95363,7.53891,0.0737929,2.00000

2.95511,7.44940,0.102872,2.00000

2.95659,7.45274,0.113631,2.00000

2.95807,7.66129,0.0496267,2.00000

2.95954,7.54105,0.0595726,2.00000

2.96102,7.56433,0.105201,2.00000

2.96251,7.35490,0.0821594,2.00000

2.96399,7.33602,0.0620072,2.00000

2.96547,7.48563,0.0651017,2.00000

2.96695,7.55168,0.0676212,2.00000

2.96844,7.55664,0.0791390,2.00000

2.96992,7.51514,0.0862608,2.00000

2.97141,7.52040,0.0718178,2.00000

2.97289,7.62603,0.0395024,2.00000

2.97438,7.56240,0.0522453,2.00000

2.97587,7.65435,0.0533103,2.00000

2.97736,7.58883,0.0530308,2.00000

2.97884,7.71782,0.0773257,2.00000

2.98033,7.84715,0.0649616,2.00000

2.98182,7.64311,0.0614854,2.00000

2.98332,7.55528,0.0716826,2.00000

2.98481,7.64349,0.0729094,2.00000

2.98630,7.76000,0.0631317,2.00000

2.98779,7.69192,0.0601641,2.00000

2.98929,7.65119,0.0403352,2.00000

2.99042,7.57050,0.259691,3.00000

2.99078,7.75717,0.0601502,2.00000

2.99192,7.54154,0.155648,3.00000

2.99228,7.84896,0.0560549,2.00000

2.99341,7.55004,0.0973447,3.00000

2.99378,7.84795,0.0521860,2.00000

2.99491,7.83959,0.100407,3.00000

2.99527,7.77613,0.0505411,2.00000

2.99641,7.79537,0.121036,3.00000

2.99677,7.83984,0.0683472,2.00000

2.99791,8.00605,0.127923,3.00000

2.99827,7.84288,0.0586584,2.00000

2.99940,7.88046,0.0738068,3.00000

2.99977,7.77288,0.0411855,2.00000

3.00090,7.96936,0.0661477,3.00000

3.00127,7.85518,0.0856515,2.00000

3.00241,8.09310,0.0454663,3.00000

3.00277,7.74000,0.0682368,2.00000

3.00391,8.01760,0.0864479,3.00000

3.00427,7.91639,0.0783551,2.00000

3.00541,7.80933,0.0624031,3.00000

3.00577,8.08188,0.0646626,2.00000

3.00691,7.71728,0.134105,3.00000

3.00728,7.78417,0.102215,2.00000

3.00842,7.72092,0.167633,3.00000

3.00878,7.71700,0.0780899,2.00000

3.00992,8.05603,0.0768548,3.00000

3.01029,7.83416,0.0708640,2.00000

3.01143,8.03827,0.0785571,3.00000

3.01179,8.09726,0.0739896,2.00000

3.01293,7.96138,0.118654,3.00000

3.01330,8.04684,0.0842183,2.00000

3.01444,8.03270,0.161298,3.00000

3.01481,8.10632,0.0950522,2.00000

3.01595,7.86103,0.169514,3.00000

3.01631,8.27376,0.0661650,2.00000

3.01746,8.02862,0.0974609,3.00000

3.01782,8.30422,0.0573248,2.00000

3.01896,8.07250,0.0621858,3.00000

3.01933,8.13841,0.0764188,2.00000

3.02047,8.10614,0.0832180,3.00000

3.02084,8.02951,0.0760283,2.00000

3.02199,7.87245,0.125099,3.00000

3.02235,8.13107,0.0993946,2.00000

3.02350,7.99932,0.131925,3.00000

3.02386,8.29173,0.0956465,2.00000

3.02501,8.01466,0.106550,3.00000

3.02538,8.31355,0.109191,2.00000

3.02652,7.90341,0.107418,3.00000

3.02689,8.07183,0.0676016,2.00000

3.02803,7.86674,0.118679,3.00000

3.02840,8.03574,0.0724319,2.00000

3.02955,7.96838,0.120252,3.00000

3.02992,8.06735,0.0767182,2.00000

3.03106,8.06915,0.0963495,3.00000

3.03143,8.21268,0.0506193,2.00000

3.03258,8.03746,0.0952905,3.00000

3.03295,8.13529,0.0382851,2.00000

3.03410,8.14658,0.101340,3.00000

3.03447,8.03364,0.0491799,2.00000

3.03561,8.25027,0.0683527,3.00000

3.03598,8.19513,0.0731490,2.00000

3.03713,8.19321,0.0812727,3.00000

3.03750,8.35201,0.0598205,2.00000

3.03865,8.16737,0.0883392,3.00000

3.03902,8.20732,0.0555740,2.00000

3.04017,8.44829,0.139201,3.00000

3.04054,8.09458,0.0569761,2.00000

3.04169,8.33308,0.170376,3.00000

3.04206,8.16226,0.0532889,2.00000

3.04321,8.19389,0.0710266,3.00000

3.04358,8.11504,0.0547497,2.00000

3.04473,8.21719,0.0701232,3.00000

3.04510,8.09901,0.0596601,2.00000

3.04626,8.29852,0.0996277,3.00000

3.04663,8.13124,0.0895743,2.00000

3.04778,8.09107,0.146654,3.00000

3.04815,8.09311,0.0949856,2.00000

3.04931,8.29765,0.139869,3.00000

3.04968,8.07237,0.119401,2.00000

3.05083,8.28670,0.107962,3.00000

3.05236,8.18443,0.133138,3.00000

3.05388,8.31860,0.159904,3.00000

3.05541,8.34860,0.148865,3.00000

3.05694,8.51009,0.119343,3.00000

3.05847,8.31753,0.109143,3.00000

3.06000,8.33740,0.121717,3.00000

3.06153,8.45990,0.123241,3.00000

3.06306,8.31588,0.0818567,3.00000

3.06459,8.20456,0.143770,3.00000

3.06612,8.27546,0.187079,3.00000

3.06766,8.49947,0.120894,3.00000

3.06919,8.77271,0.103432,3.00000

3.07073,8.68092,0.118039,3.00000

3.07226,8.83597,0.161370,3.00000

3.07380,8.52442,0.150202,3.00000

3.07534,8.67476,0.0915505,3.00000

3.07687,8.70124,0.120068,3.00000

3.07841,8.60016,0.147294,3.00000

3.07995,8.63254,0.109952,3.00000

3.08149,8.45223,0.0856811,3.00000

3.08303,8.58822,0.111107,3.00000

3.08457,8.84307,0.100615,3.00000

3.08612,8.84607,0.153679,3.00000

3.08766,8.92089,0.173609,3.00000

3.08921,8.57902,0.111084,3.00000

3.09075,8.53279,0.116913,3.00000

3.09230,8.55962,0.171595,3.00000

3.09384,8.64865,0.156620,3.00000

3.09539,8.79247,0.0923655,3.00000

3.09694,8.70954,0.0927964,3.00000

3.09849,8.69211,0.114114,3.00000

3.10004,8.93783,0.181004,3.00000

3.10159,8.67111,0.157983,3.00000

3.10314,8.51967,0.154697,3.00000

3.10469,8.39580,0.154112,3.00000

3.10624,8.62632,0.134294,3.00000

3.10780,8.68249,0.103214,3.00000

3.10935,8.51412,0.131330,3.00000

3.11091,8.47367,0.142365,3.00000

3.11246,8.72089,0.126016,3.00000

3.11402,8.75583,0.0954220,3.00000

3.11558,8.66598,0.125047,3.00000

3.11713,8.80795,0.137717,3.00000

3.11869,8.99763,0.116354,3.00000

3.12025,9.13402,0.101580,3.00000
