# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.247489929199218750e+00,1.953727871874214039e-03,5.436652805656194687e-03
5.277729988098144531e+00,3.296986885640923459e-03,6.298055872321128845e-03
5.307970046997070312e+00,3.693437414174417788e-03,6.641597952693700790e-03
5.338210105895996094e+00,0.000000000000000000e+00,6.859599146991968155e-03
5.368460178375244141e+00,2.170672868590274585e-03,5.811295472085475922e-03
5.398700237274169922e+00,5.207826864311385084e-04,6.247012410312891006e-03
5.428939819335937500e+00,0.000000000000000000e+00,8.284721523523330688e-03
5.459179878234863281e+00,2.359052062180108655e-03,4.368769004940986633e-03
5.489419937133789062e+00,1.115389332650618126e-02,6.316517945379018784e-03
5.519670009613037109e+00,9.620562022404660629e-03,6.535939406603574753e-03
5.549910068511962891e+00,8.226988654192218808e-03,6.456272676587104797e-03
5.580150127410888672e+00,4.966474419441438415e-03,4.450792446732521057e-03
5.610390186309814453e+00,1.094931777510626397e-02,5.457460880279541016e-03
5.640629768371582031e+00,1.354401373762611355e-02,6.160369142889976501e-03
5.670879840850830078e+00,1.400479989952105320e-02,4.166776780039072037e-03
5.701119899749755859e+00,1.022628877899561806e-02,4.679101519286632538e-03
5.731359958648681641e+00,8.708845664528883090e-03,4.213080275803804398e-03
5.761600017547607422e+00,7.224352198270680980e-03,5.761359352618455887e-03
5.791840076446533203e+00,3.606604347131406318e-03,3.660149173811078072e-03
5.822090148925781250e+00,4.674330598032058748e-03,5.978351924568414688e-03
5.852330207824707031e+00,1.387778780781445676e-17,4.103852901607751846e-03
5.882569789886474609e+00,1.315513349871302862e-03,8.637478575110435486e-03
5.912809848785400391e+00,-3.950000040546380875e-04,5.203025881201028824e-03
5.943049907684326172e+00,3.874740650448460499e-03,5.888229236006736755e-03
5.973299980163574219e+00,1.795595313349147848e-02,5.994793027639389038e-03
6.003540039062500000e+00,2.539458118378096207e-02,8.008881472051143646e-03
6.033780097961425781e+00,2.852980016595016433e-02,5.855836905539035797e-03
6.064020156860351562e+00,2.194017183113386449e-02,7.439147680997848511e-03
6.094260215759277344e+00,3.354886200542177288e-02,8.928467519581317902e-03
6.124509811401367188e+00,5.913980478372039828e-02,1.359895896166563034e-02
6.154749870300292969e+00,1.330999825752703369e-01,1.283907424658536911e-02
6.184989929199218750e+00,2.377715582474748124e-01,1.316843274980783463e-02
6.215229988098144531e+00,3.138235980785605839e-01,1.599801890552043915e-02
6.245470046997070312e+00,3.335004904979385065e-01,1.988667249679565430e-02
6.275720119476318359e+00,2.736566804569044997e-01,1.621058210730552673e-02
6.305960178375244141e+00,1.904169003761557732e-01,1.066900137811899185e-02
6.336200237274169922e+00,1.306201106661242228e-01,1.143423840403556824e-02
6.366439819335937500e+00,9.259777160670701335e-02,1.076911389827728271e-02
6.396679878234863281e+00,6.343261561300861384e-02,6.189605686813592911e-03
6.426929950714111328e+00,3.393867078182720431e-02,1.865565404295921326e-02
6.457170009613037109e+00,1.937802448058573157e-02,7.217630278319120407e-03
6.487410068511962891e+00,9.531492697112869950e-03,6.416493561118841171e-03
6.517650127410888672e+00,1.850044618914248318e-03,6.523469928652048111e-03
6.547890186309814453e+00,-4.656942425368376659e-03,6.146975327283143997e-03
6.578139781951904297e+00,2.426133559111892657e-03,7.304965518414974213e-03
6.608379840850830078e+00,-5.479676797370824914e-04,6.493095774203538895e-03
6.638619899749755859e+00,2.725023679568283619e-03,6.476732902228832245e-03
6.668859958648681641e+00,-2.056975648534686840e-03,1.043012831360101700e-02
6.699100017547607422e+00,-1.125822637924878133e-03,1.060791034251451492e-02
6.729350090026855469e+00,-2.775557561562891351e-17,1.359954755753278732e-02
6.759590148925781250e+00,-5.084067257899727021e-04,8.629167452454566956e-03
6.789830207824707031e+00,6.183957301295950337e-03,8.828352205455303192e-03
6.820069789886474609e+00,1.340776738032128934e-02,8.037514984607696533e-03
6.850309848785400391e+00,1.533776582720675075e-02,8.776698261499404907e-03
6.880559921264648438e+00,3.730620087156902298e-02,9.322058409452438354e-03
6.910799980163574219e+00,5.532309337783275494e-02,1.896659471094608307e-02
6.941040039062500000e+00,2.768190018416455400e-02,1.082749571651220322e-02
6.971280097961425781e+00,8.741271535909672652e-03,1.322230510413646698e-02
7.001520156860351562e+00,-2.775557561562891351e-17,1.220151130110025406e-02
7.031770229339599609e+00,3.548665554561653002e-03,1.361825875937938690e-02
