# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.126520156860351562e+00,-7.634827621494566161e-04,3.023705445230007172e-03

5.156760215759277344e+00,-5.378905803328625640e-04,2.394039416685700417e-03
5.186999797821044922e+00,-3.366790489582631093e-04,1.764382817782461643e-03
5.217249870300292969e+00,-8.474644945035900157e-05,1.058916561305522919e-03
5.247489929199218750e+00,-1.452347793036512860e-04,7.069471757858991623e-04
5.277729988098144531e+00,3.995832557049956019e-04,1.067521865479648113e-03
5.307970046997070312e+00,2.332265766105453414e-04,6.053642719052731991e-04
5.338210105895996094e+00,-1.085128858345652675e-04,2.581290609668940306e-04
5.368460178375244141e+00,-7.511711227942835523e-06,4.063810920342803001e-04
5.398700237274169922e+00,1.276952459897109579e-04,4.190532854408957064e-05
5.428939819335937500e+00,-4.336808689942017736e-19,1.849570980994030833e-04
5.459179878234863281e+00,-4.336808689942017736e-19,1.033626613207161427e-04
5.489419937133789062e+00,2.938953775230078273e-04,2.025941103056538850e-05
5.519670009613037109e+00,6.978354386096238295e-04,4.025296075269579887e-04
5.549910068511962891e+00,7.890680534618195810e-04,7.198008242994546890e-04
5.580150127410888672e+00,1.689841573180295414e-03,6.287905125645920634e-05
5.610390186309814453e+00,1.819546248703624112e-03,4.965750849805772305e-04
5.640629768371582031e+00,1.766536949071788147e-03,2.659005403984338045e-04
5.670879840850830078e+00,1.315818592444285319e-03,3.505080167087726295e-05
5.701119899749755859e+00,8.091753330808477106e-04,2.483288699295371771e-04
5.731359958648681641e+00,1.152221678630847845e-03,7.591070607304573059e-04
5.761600017547607422e+00,7.485647563608456567e-04,4.716718976851552725e-04
5.791840076446533203e+00,8.650320983709597691e-04,2.386739361099898815e-04
5.822090148925781250e+00,0.000000000000000000e+00,2.137841947842389345e-04
5.852330207824707031e+00,3.053031243951086215e-04,6.042373133823275566e-04
5.882569789886474609e+00,2.434837002640776946e-04,5.061229458078742027e-04
5.912809848785400391e+00,5.330014500113371828e-04,6.165872910059988499e-04
5.943049907684326172e+00,-6.056903354864648717e-04,1.151021919213235378e-03
5.973299980163574219e+00,-5.340213679648642825e-04,5.123382434248924255e-04
6.003540039062500000e+00,-1.245046529815098564e-03,3.061213064938783646e-04
6.033780097961425781e+00,-9.296586077556269478e-04,2.604460751172155142e-04
6.064020156860351562e+00,-7.578463711439761830e-04,2.274072467116639018e-04
6.094260215759277344e+00,-6.847362538643791963e-04,2.709221444092690945e-04
6.124509811401367188e+00,-1.864512862574819324e-04,5.787686095573008060e-04
6.154749870300292969e+00,1.091756499093866212e-03,8.612470119260251522e-04
6.184989929199218750e+00,2.792237859557081259e-03,5.465815193019807339e-04
6.215229988098144531e+00,3.944148731904666833e-03,4.420612240210175514e-04
6.245470046997070312e+00,4.105688429354888147e-03,1.300357253057882190e-04
6.275720119476318359e+00,3.179687792082056680e-03,1.122064641094766557e-04
6.305960178375244141e+00,1.836893056711271996e-03,5.337957190931774676e-05
6.336200237274169922e+00,8.503944141259930228e-04,1.183819549623876810e-04
6.366439819335937500e+00,3.127644126847736045e-04,4.149650703766383231e-05
6.396679878234863281e+00,1.734723475976807094e-18,9.814920485951006413e-05
6.426929950714111328e+00,4.749395561175796809e-04,2.839397639036178589e-04
6.457170009613037109e+00,1.170031813639357474e-03,7.129858131520450115e-04
6.487410068511962891e+00,1.239589581223601508e-03,6.863830494694411755e-04
6.517650127410888672e+00,7.680768424909584224e-04,5.494364304468035698e-04
6.547890186309814453e+00,3.397006179878779564e-04,2.948639157693833113e-04
6.578139781951904297e+00,2.225960336788845861e-04,3.935899585485458374e-04
6.608379840850830078e+00,3.078275707196903577e-04,4.937318735755980015e-04
6.638619899749755859e+00,6.229377098852222766e-04,7.360717863775789738e-04
6.668859958648681641e+00,3.890823478048116568e-04,1.019539195112884045e-03
6.699100017547607422e+00,-1.734723475976807094e-18,9.648915729485452175e-04
6.729350090026855469e+00,3.039480593297182870e-04,8.798083872534334660e-04
6.759590148925781250e+00,1.070397244761819161e-03,1.106957904994487762e-03
6.789830207824707031e+00,1.123083889989728162e-03,1.174101256765425205e-03
6.820069789886474609e+00,5.458580443394363962e-04,8.491257904097437859e-04
6.850309848785400391e+00,1.552567810380097585e-04,4.278995911590754986e-04
6.880559921264648438e+00,3.703932077933798361e-04,1.508200220996513963e-04
6.910799980163574219e+00,1.044352058513288092e-03,3.284055273979902267e-04
6.941040039062500000e+00,1.790212777381467585e-03,3.096408327110111713e-04
6.971280097961425781e+00,2.032890901203669720e-03,4.959154175594449043e-04
7.001520156860351562e+00,2.305633572577694967e-03,5.637400900013744831e-04
7.031770229339599609e+00,2.208318860648147280e-03,7.086800760589540005e-04
7.062009811401367188e+00,1.747832327526321547e-03,7.227411260828375816e-04
7.092249870300292969e+00,1.712567987829507338e-03,3.756090300157666206e-04
7.122489929199218750e+00,1.871664650751635184e-03,4.937412450090050697e-04
7.152729988098144531e+00,1.713928444362234488e-03,8.771988213993608952e-04
7.182980060577392578e+00,1.051773483128043418e-03,9.150885161943733692e-04
7.213220119476318359e+00,3.629399549876476117e-04,1.046278979629278183e-03
7.243460178375244141e+00,0.000000000000000000e+00,1.128609059378504753e-03
7.273700237274169922e+00,2.219807041146590332e-04,5.793576128780841827e-04
