# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.126520156860351562e+00,-6.067749009724841477e-03,2.339388709515333176e-03

5.156760215759277344e+00,-4.284586138564680513e-03,1.666915253736078739e-03
5.186999797821044922e+00,-2.560023610170362833e-03,9.944528574123978615e-04
5.217249870300292969e+00,-8.765396018627774621e-04,3.359309921506792307e-04
5.247489929199218750e+00,5.005798665852446636e-04,3.629534621722996235e-04
5.277729988098144531e+00,8.673617379884035472e-19,9.923209436237812042e-04
5.307970046997070312e+00,4.183869994365315564e-04,3.696756612043827772e-04
5.338210105895996094e+00,3.700902374307616857e-04,3.907520149368792772e-04
5.368460178375244141e+00,8.547700587459069327e-04,7.380874594673514366e-04
5.398700237274169922e+00,7.703567621821687597e-04,4.390807298477739096e-04
5.428939819335937500e+00,1.217679607179843887e-03,4.112061287742108107e-04
5.459179878234863281e+00,7.743304307573821779e-04,7.595673087053000927e-04
5.489419937133789062e+00,4.887034307475557338e-04,6.377366371452808380e-04
5.519670009613037109e+00,-8.673617379884035472e-19,2.034922799794003367e-04
5.549910068511962891e+00,1.371318381845204604e-06,3.508603549562394619e-05
5.580150127410888672e+00,4.130109797306708366e-04,1.373925479128956795e-04
5.610390186309814453e+00,1.027325755229473517e-03,9.013813541969284415e-05
5.640629768371582031e+00,1.464792066800755382e-03,6.220283685252070427e-04
5.670879840850830078e+00,7.123675640814102622e-04,1.228919369168579578e-03
5.701119899749755859e+00,1.570714944061564131e-03,1.211360722663812339e-04
5.731359958648681641e+00,1.568410415166849800e-03,6.304229027591645718e-04
5.761600017547607422e+00,7.832813153775125548e-04,8.100032573565840721e-04
5.791840076446533203e+00,1.007990857410120608e-03,2.552204532548785210e-04
5.822090148925781250e+00,4.637701551423508567e-04,3.008985077030956745e-04
5.852330207824707031e+00,0.000000000000000000e+00,4.678049590438604355e-04
5.882569789886474609e+00,-2.018204650525903115e-04,4.468867846298962831e-04
5.912809848785400391e+00,2.938231950936481818e-05,7.458357722498476505e-04
5.943049907684326172e+00,2.197675887672927847e-04,6.353668286465108395e-04
5.973299980163574219e+00,6.277151601224283811e-04,2.537341497372835875e-04
6.003540039062500000e+00,3.662720677532517455e-04,6.000494468025863171e-04
6.033780097961425781e+00,2.324365023999210716e-04,2.200984599767252803e-04
6.064020156860351562e+00,-3.517944703709287302e-04,3.579649492166936398e-04
6.094260215759277344e+00,1.522489096904174055e-04,8.898346277419477701e-05
6.124509811401367188e+00,2.461364302798075415e-03,8.647581125842407346e-05
6.154749870300292969e+00,6.836661624572786672e-03,1.793804112821817398e-04
6.184989929199218750e+00,1.279578633658278765e-02,9.369023609906435013e-05
6.215229988098144531e+00,1.749823632097835188e-02,3.302878467366099358e-04
6.245470046997070312e+00,1.818641207021171047e-02,7.172644254751503468e-04
6.275720119476318359e+00,1.497031654364456080e-02,5.748714902438223362e-04
6.305960178375244141e+00,1.062692385984665908e-02,3.520953760016709566e-04
