# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.126520156860351562e+00,-2.938631988407762463e-03,1.152943633496761322e-02

5.156760215759277344e+00,-2.041246797280859421e-03,8.172202855348587036e-03
5.186999797821044922e+00,-1.280334332460825522e-03,4.815021995455026627e-03
5.217249870300292969e+00,-4.066148625443792575e-04,1.213370822370052338e-03
5.247489929199218750e+00,-4.635348818072485694e-04,1.347812125459313393e-03
5.277729988098144531e+00,1.260121852547426216e-03,4.055627621710300446e-03
5.307970046997070312e+00,1.547765450608593399e-03,4.047668073326349258e-03
5.338210105895996094e+00,1.734723475976807094e-18,9.470838995184749365e-05
5.368460178375244141e+00,3.069936602783615229e-03,3.645480610430240631e-03
5.398700237274169922e+00,1.260763463176555951e-03,2.666667103767395020e-03
5.428939819335937500e+00,1.929340826383428575e-03,1.833564485423266888e-03
5.459179878234863281e+00,7.978938171263189050e-04,1.925376942381262779e-03
5.489419937133789062e+00,-1.734723475976807094e-18,1.276938826777040958e-03
5.519670009613037109e+00,1.772445614196715286e-03,2.208658261224627495e-04
5.549910068511962891e+00,3.426715580923542226e-03,3.933524712920188904e-04
5.580150127410888672e+00,3.578607424717515639e-03,1.575255446368828416e-04
5.610390186309814453e+00,3.471895835822018384e-03,1.290569343836978078e-04
5.640629768371582031e+00,4.343911390361747046e-03,5.823334213346242905e-04
5.670879840850830078e+00,4.268872821555089528e-03,3.341073534102179110e-05
5.701119899749755859e+00,3.039447565377974281e-03,2.124809980159625411e-04
5.731359958648681641e+00,2.383454611832940342e-03,4.344121844042092562e-04
5.761600017547607422e+00,1.882089286088736019e-03,1.202176426886580884e-04
5.791840076446533203e+00,2.023437171507127402e-03,1.119865570217370987e-03
5.822090148925781250e+00,2.188346463317258558e-03,1.354292966425418854e-03
5.852330207824707031e+00,2.085808323737680520e-03,4.373308329377323389e-04
5.882569789886474609e+00,1.587340171039019338e-03,9.548933594487607479e-04
5.912809848785400391e+00,1.128457953349207982e-03,1.049420679919421673e-03
5.943049907684326172e+00,0.000000000000000000e+00,1.198506914079189301e-03
5.973299980163574219e+00,9.212642712384117027e-05,1.253114198334515095e-03
6.003540039062500000e+00,6.779178362963621252e-04,1.072230981662869453e-03
6.033780097961425781e+00,1.203093974519873349e-03,8.548935293219983578e-04
6.064020156860351562e+00,1.172678051419261125e-03,1.115808961912989616e-03
6.094260215759277344e+00,1.229324290608860282e-03,1.292427652515470982e-03
6.124509811401367188e+00,3.409722486451317175e-03,7.113706669770181179e-04
6.154749870300292969e+00,8.422289196736078287e-03,1.795177959138527513e-04
6.184989929199218750e+00,1.636155984043933392e-02,3.682212554849684238e-04
6.215229988098144531e+00,2.472103497646728487e-02,1.123864552937448025e-03
6.245470046997070312e+00,2.822167344703130354e-02,6.000227294862270355e-04
6.275720119476318359e+00,2.464784089088207716e-02,5.894604837521910667e-04
6.305960178375244141e+00,1.824600055315585626e-02,7.979069778230041265e-05
6.336200237274169922e+00,1.192553358488748771e-02,4.702543374150991440e-04
6.366439819335937500e+00,8.527420861063089719e-03,5.695878644473850727e-04
6.396679878234863281e+00,6.960500612228061323e-03,7.492800941690802574e-04
6.426929950714111328e+00,5.444512824254774119e-03,1.074735424481332302e-03
6.457170009613037109e+00,3.806064561828744613e-03,1.237078686244785786e-03
6.487410068511962891e+00,2.656606808833117395e-03,1.175605459138751030e-03
6.517650127410888672e+00,2.055566065045345836e-03,7.065077661536633968e-04
6.547890186309814453e+00,1.158343320289360184e-03,6.148996180854737759e-04
6.578139781951904297e+00,1.077569488111801421e-03,1.478192862123250961e-03
6.608379840850830078e+00,-6.723552437196550491e-04,8.321691420860588551e-04
6.638619899749755859e+00,-1.336896664506093124e-04,2.043034037342295051e-04
6.668859958648681641e+00,3.465874346955735708e-04,8.276362787000834942e-04
6.699100017547607422e+00,1.092634726621084795e-03,2.334878954570740461e-04
6.729350090026855469e+00,-3.469446951953614189e-18,2.213693369412794709e-04
6.759590148925781250e+00,7.034291853442314890e-05,5.441813846118748188e-04
6.789830207824707031e+00,7.358435239102970038e-04,5.079854745417833328e-04
6.820069789886474609e+00,7.808745740461343898e-04,1.238690165337175131e-04
6.850309848785400391e+00,5.708300225822568463e-04,1.998895313590764999e-04
6.880559921264648438e+00,8.868633151137249315e-04,5.824474501423537731e-04
6.910799980163574219e+00,1.054549355387894571e-03,7.443500217050313950e-04
6.941040039062500000e+00,9.984508195570902800e-04,9.959492599591612816e-04
6.971280097961425781e+00,1.282378953228038854e-03,1.610771403647959232e-03
7.001520156860351562e+00,-6.938893903907228378e-18,1.772657968103885651e-03
7.031770229339599609e+00,1.143532089150880310e-03,2.949093468487262726e-04
7.062009811401367188e+00,1.972616750428365234e-03,8.196734706871211529e-04
7.092249870300292969e+00,1.968605063552716916e-03,1.961509260581806302e-04
7.122489929199218750e+00,2.440167277060270590e-03,5.980054265819489956e-04
7.152729988098144531e+00,3.363985261284896389e-03,5.972258513793349266e-04
7.182980060577392578e+00,3.647626920091226466e-03,1.120882458053529263e-03
7.213220119476318359e+00,3.824907989529131164e-03,9.272536262869834900e-04
7.243460178375244141e+00,3.890593563617691930e-03,3.215189208276569843e-04
7.273700237274169922e+00,3.848141036710966967e-03,8.802103111520409584e-04
7.303939819335937500e+00,3.963381688283331566e-03,7.483302615582942963e-04
7.334189891815185547e+00,4.897162500268115171e-03,6.679262733086943626e-04
7.364429950714111328e+00,6.723872107018497024e-03,3.237146011088043451e-04
7.394670009613037109e+00,8.944830347916599145e-03,3.014070098288357258e-04
7.424910068511962891e+00,1.202917080578541978e-02,2.703389909584075212e-04
7.455150127410888672e+00,1.478956928165625281e-02,1.939611101988703012e-04
7.485400199890136719e+00,1.455264539705714705e-02,6.554439896717667580e-04
7.515639781951904297e+00,1.401998557373997784e-02,7.304720347747206688e-04
7.576119899749755859e+00,1.839707727616429755e-02,4.505826509557664394e-04
7.636600017547607422e+00,1.681362978530552554e-02,2.621198073029518127e-04
7.697090148925781250e+00,1.978430529603580901e-02,1.084828036255203187e-04
7.757569789886474609e+00,2.491090541545730452e-02,1.420112326741218567e-03
7.818049907684326172e+00,2.713751419546236304e-02,2.344734966754913330e-04
7.878540039062500000e+00,2.970813856446029994e-02,1.635402441024780273e-04
7.939020156860351562e+00,3.207812404924288013e-02,2.893581986427307129e-04
7.999509811401367188e+00,3.160907706030885445e-02,1.451075077056884766e-04
8.059989929199218750e+00,2.734808749410953116e-02,8.989870548248291016e-04
8.120470046997070312e+00,2.094954237357275068e-02,9.375568479299545288e-04
8.180959701538085938e+00,1.468001038706693434e-02,3.333482891321182251e-04
8.241439819335937500e+00,1.076350193114368470e-02,3.501884639263153076e-04
8.301919937133789062e+00,8.642209555885946304e-03,4.740171134471893311e-04
8.362409591674804688e+00,8.597519381942440864e-03,3.434233367443084717e-04
8.422889709472656250e+00,6.314043138110528308e-03,1.845494261942803860e-03
8.483369827270507812e+00,7.134258958034392362e-03,6.373801152221858501e-04
8.543860435485839844e+00,8.597323993814728893e-03,2.109290071530267596e-04
8.604339599609375000e+00,1.005227687971123329e-02,8.744398364797234535e-04
8.664830207824707031e+00,8.349732238670998230e-03,2.096995245665311813e-03
8.725310325622558594e+00,6.867410622637376560e-03,1.040924922563135624e-03
8.785790443420410156e+00,2.900029865668896090e-03,2.588238858152180910e-04
8.846280097961425781e+00,0.000000000000000000e+00,2.735277521423995495e-04
8.906760215759277344e+00,9.028833671630154267e-05,7.544269319623708725e-04
8.967240333557128906e+00,1.646678390078683274e-03,1.106510288082063198e-03
9.027729988098144531e+00,1.875432659266172697e-03,1.048117293976247311e-03
9.088210105895996094e+00,6.876182877030012630e-04,1.004234654828906059e-03
9.148690223693847656e+00,0.000000000000000000e+00,7.699931738898158073e-04
9.209179878234863281e+00,-1.693595231039637938e-04,5.839838413521647453e-04
9.269659996032714844e+00,-3.885522999302060132e-04,6.385099259205162525e-04
9.330149650573730469e+00,-5.174207215821735595e-04,2.509448095224797726e-04
9.390629768371582031e+00,-3.327459282916611638e-04,3.932682739105075598e-04
9.451109886169433594e+00,0.000000000000000000e+00,3.667855344247072935e-04
9.511599540710449219e+00,2.786875433013341619e-04,2.114163798978552222e-04
9.572079658508300781e+00,3.528405621788591184e-04,8.904024143703281879e-04
9.632559776306152344e+00,-9.903462323233858111e-06,1.177279395051300526e-03
9.693050384521484375e+00,-4.189279656921507389e-04,5.511998315341770649e-04
9.753529548645019531e+00,6.938893903907228378e-18,2.646993962116539478e-04
9.814009666442871094e+00,1.366861283886550149e-03,5.584561731666326523e-04
9.874500274658203125e+00,2.755333629514744587e-03,2.622231550049036741e-04
9.934980392456054688e+00,3.568272622739676603e-03,4.969839937984943390e-04
9.995470046997070312e+00,3.998596642053667272e-03,9.820199338719248772e-04
1.005595016479492188e+01,3.769786926642107461e-03,9.869796922430396080e-04
1.011643028259277344e+01,2.554658985727251141e-03,9.443794842809438705e-04
1.017691993713378906e+01,8.810358406424467770e-04,1.115157385356724262e-03
1.023740005493164062e+01,-1.414635710414169356e-04,1.558223157189786434e-03
1.029788017272949219e+01,0.000000000000000000e+00,1.371583784930408001e-03
1.035836982727050781e+01,5.336855853837613184e-04,2.703951613511890173e-04
1.041884994506835938e+01,2.223943657847171629e-03,2.791807055473327637e-04
1.047933006286621094e+01,4.969115856871680892e-03,1.415269682183861732e-03
1.053981971740722656e+01,4.236109230966539352e-03,2.939054742455482483e-03
1.060029983520507812e+01,0.000000000000000000e+00,2.292259596288204193e-03
1.066079044342041016e+01,-2.608045268538222716e-03,8.216171409003436565e-04
1.072126960754394531e+01,-2.632579499150550228e-03,6.464554462581872940e-04
1.078174972534179688e+01,-1.377706187253593950e-03,8.976661483757197857e-04
1.084224033355712891e+01,-2.775557561562891351e-17,5.197941791266202927e-04
1.090272045135498047e+01,6.446010473482033376e-04,5.012496840208768845e-04
1.096319961547851562e+01,4.698577368577039337e-04,6.397553952410817146e-04
1.102369022369384766e+01,0.000000000000000000e+00,2.598779392428696156e-04
1.108417034149169922e+01,9.957964608142411134e-04,2.931660565081983805e-04
1.114465045928955078e+01,3.958034726031095518e-03,3.184180823154747486e-04
1.120514011383056641e+01,6.964713875522526854e-03,4.162606783211231232e-04
1.126562023162841797e+01,7.465722946104258462e-03,2.919291728176176548e-04
1.132610988616943359e+01,4.549698303016186385e-03,7.680904818698763847e-04
1.138659000396728516e+01,0.000000000000000000e+00,1.463194028474390507e-03
1.144707012176513672e+01,-3.080805774992340096e-03,1.487020868808031082e-03
1.150755977630615234e+01,-3.436286894404977366e-03,1.456405385397374630e-03
1.156803989410400391e+01,-2.394467353399890031e-03,1.624281168915331364e-03
1.162852001190185547e+01,-1.197711064280931881e-03,1.789857982657849789e-03
1.168900966644287109e+01,1.387778780781445676e-17,1.695175771601498127e-03
1.174948978424072266e+01,1.270568252612208626e-03,1.290222979150712490e-03
1.180996990203857422e+01,1.832245423838432807e-03,8.407967397943139076e-04
1.187045955657958984e+01,1.360583683296029411e-03,7.619909592904150486e-04
1.193093967437744141e+01,7.370746888821499976e-04,7.035611197352409363e-04
1.199143028259277344e+01,2.966761805051898460e-04,7.079621427692472935e-04
1.205191040039062500e+01,1.387778780781445676e-17,7.376177236437797546e-04
