# col1: wavelength, col2: cont_sub flux, col3: Flux error

4.904869999999999841e+00,6.675000286231378865e+00,3.751280000000000170e-01

4.909769999999999968e+00,5.676069933560373926e+00,3.709669999999999912e-01
4.914690000000000225e+00,5.516282364185546072e+00,4.169649999999999745e-01
4.919599999999999973e+00,6.252393134732924906e+00,3.560550000000000104e-01
4.924529999999999852e+00,5.935736847745528344e+00,3.038299999999999890e-01
4.929450000000000109e+00,5.677422041864964797e+00,2.318159999999999943e-01
4.934379999999999988e+00,5.875567344794982994e+00,2.976520000000000277e-01
4.939320000000000377e+00,5.488192604493444371e+00,3.700700000000000101e-01
4.944259999999999877e+00,6.154049351533306123e+00,4.540730000000000044e-01
4.949209999999999887e+00,6.093470014213127506e+00,4.475169999999999981e-01
4.954159999999999897e+00,6.285160530157795300e+00,4.162319999999999909e-01
4.959120000000000417e+00,5.738628700484945000e+00,6.183060000000000223e-01
4.964080000000000048e+00,5.258514927593197719e+00,5.117469999999999519e-01
4.969050000000000189e+00,3.946662326436150892e+00,3.674189999999999956e-01
4.974020000000000330e+00,4.995865822327517414e+00,6.215720000000000134e-01
4.978989999999999583e+00,5.009826726244894779e+00,5.327880000000000393e-01
4.983979999999999855e+00,4.817455720199326663e+00,4.397010000000000085e-01
4.988959999999999617e+00,5.343932887393465947e+00,4.268149999999999999e-01
4.993949999999999889e+00,5.376851444820699655e+00,3.673850000000000171e-01
4.998949999999999783e+00,5.740690397513656507e+00,2.671359999999999846e-01
5.003949999999999676e+00,4.596738597815514638e+00,3.384280000000000066e-01
5.008960000000000079e+00,3.951029812652054662e+00,3.417029999999999790e-01
5.013969999999999594e+00,4.189037653988982868e+00,4.797339999999999938e-01
5.018989999999999618e+00,3.628240901394975015e+00,4.327509999999999968e-01
5.024009999999999643e+00,3.980247986710050423e+00,3.429059999999999886e-01
5.029029999999999667e+00,3.670499956020542243e+00,3.635300000000000198e-01
5.034069999999999823e+00,3.865798175507911161e+00,3.574930000000000052e-01
5.039100000000000357e+00,4.295865583851778524e+00,2.623530000000000029e-01
5.044139999999999624e+00,4.119025927545273191e+00,2.185360000000000080e-01
5.049190000000000289e+00,4.186437485902571254e+00,2.356010000000000049e-01
5.054240000000000066e+00,4.007383521021388617e+00,3.273800000000000043e-01
5.059300000000000352e+00,3.460932238751917023e+00,4.220789999999999820e-01
5.064359999999999751e+00,3.467871966257296990e+00,3.814460000000000073e-01
5.069429999999999659e+00,3.775135610179689571e+00,2.772229999999999972e-01
5.074499999999999567e+00,3.505536625131154160e+00,3.520909999999999873e-01
5.079579999999999984e+00,3.295642554873057684e+00,3.315670000000000006e-01
5.084660000000000402e+00,3.302452044278830101e+00,2.918939999999999868e-01
5.089750000000000441e+00,2.679597210124711637e+00,2.720790000000000153e-01
5.094839999999999591e+00,2.476801950787745898e+00,2.311789999999999956e-01
5.099940000000000140e+00,2.331742891522377903e+00,2.262639999999999929e-01
5.105039999999999800e+00,2.226779247882123336e+00,2.497080000000000133e-01
5.110149999999999970e+00,1.975192088629908582e+00,2.145350000000000035e-01
5.115260000000000140e+00,1.848206010599952265e+00,2.627820000000000156e-01
5.120379999999999932e+00,2.460076460659883502e+00,3.213210000000000233e-01
5.125499999999999723e+00,2.677253481461274287e+00,3.694919999999999871e-01
5.130630000000000024e+00,2.539346832137740595e+00,2.911540000000000239e-01
5.135760000000000325e+00,2.668532066128008751e+00,2.193410000000000082e-01
5.140900000000000247e+00,2.541103188557353398e+00,2.412749999999999895e-01
5.146040000000000170e+00,2.358871329055419075e+00,3.220450000000000257e-01
5.151189999999999714e+00,2.407054672028187792e+00,2.689949999999999841e-01
5.156340000000000146e+00,1.923149989134883775e+00,3.742809999999999748e-01
5.161500000000000199e+00,2.028639576913864317e+00,4.183009999999999784e-01
5.166669999999999874e+00,2.166959941484536856e+00,2.965380000000000238e-01
5.171840000000000437e+00,2.120381414612056759e+00,2.571939999999999782e-01
5.177010000000000112e+00,1.585044215518933264e+00,3.333380000000000232e-01
5.182190000000000296e+00,2.186588665669411569e+00,4.698939999999999784e-01
5.187380000000000102e+00,2.739270954361941346e+00,3.879159999999999831e-01
5.192569999999999908e+00,2.996863093644530185e+00,4.235979999999999746e-01
5.197759999999999714e+00,2.525285188790006963e+00,6.078829999999999512e-01
5.202960000000000029e+00,2.507985312031034031e+00,3.403220000000000134e-01
5.208169999999999966e+00,2.145849332325429071e+00,3.757179999999999964e-01
5.213379999999999903e+00,1.476161213521776538e+00,4.801309999999999745e-01
5.218589999999999840e+00,1.426720946061624140e+00,4.398150000000000115e-01
5.223810000000000286e+00,1.645494075256983102e+00,2.755870000000000264e-01
5.229040000000000354e+00,1.201086146191767234e+00,2.577220000000000066e-01
5.234270000000000422e+00,1.293093349554256477e+00,3.337280000000000246e-01
5.235820000000000363e+00,9.735185946896356413e-01,4.910919999999999730e-01
5.239510000000000112e+00,1.261636625542596590e+00,3.139210000000000056e-01
5.241060000000000052e+00,7.760034929005579230e-01,3.795580000000000065e-01
5.244749999999999801e+00,1.069428380744477991e+00,2.773990000000000067e-01
5.246299999999999741e+00,1.761223858040278145e+00,8.528029999999999777e-01
5.250000000000000000e+00,1.034273081865669575e+00,2.959300000000000264e-01
5.251549999999999940e+00,1.790764679884483179e+00,6.390230000000000077e-01
5.255250000000000199e+00,1.009329421553826656e+00,3.077869999999999773e-01
5.256809999999999761e+00,6.818710521306323713e-01,5.699370000000000269e-01
5.260510000000000019e+00,7.821653215266621828e-01,2.167789999999999995e-01
5.262059999999999960e+00,1.074300601152279988e+00,5.002079999999999860e-01
5.265769999999999840e+00,4.153158310965121558e-01,1.223280000000000062e-01
5.267330000000000290e+00,9.658590617283451252e-01,6.528159999999999519e-01
5.271040000000000170e+00,9.667722550505626344e-01,2.980499999999999816e-01
5.272599999999999731e+00,1.302372206558893630e+00,5.858950000000000546e-01
5.276309999999999611e+00,1.274196070415654525e+00,2.439330000000000109e-01
5.277870000000000061e+00,8.416796762679172872e-01,3.763589999999999991e-01
5.281589999999999563e+00,7.645718926583811026e-01,2.084249999999999992e-01
5.283159999999999634e+00,4.854120474282455078e-01,2.271400000000000086e-01
5.286880000000000024e+00,9.223243327648988910e-01,1.912669999999999926e-01
5.288439999999999586e+00,6.643075048949720340e-01,4.515259999999999829e-01
5.292169999999999597e+00,1.296479614644257872e+00,1.038670000000000010e-01
5.293730000000000047e+00,1.532198183829550864e+00,7.272629999999999928e-01
5.297460000000000058e+00,1.123087260528726539e+00,4.448690000000000144e-01
5.299030000000000129e+00,1.489008509128546542e+00,6.508899999999999686e-01
5.302760000000000140e+00,9.377482912856134334e-01,2.918780000000000263e-01
5.304330000000000211e+00,1.362350823024335078e+00,8.862400000000000277e-01
5.308069999999999844e+00,5.953769799811805541e-01,2.678030000000000133e-01
5.309639999999999915e+00,5.974781387114393993e-01,6.216509999999999536e-01
5.313380000000000436e+00,1.061652834415386160e+00,2.981860000000000066e-01
5.314949999999999619e+00,8.165894869204022299e-01,2.344650000000000067e-01
5.318690000000000140e+00,8.704852575301913475e-01,2.681700000000000195e-01
5.320269999999999833e+00,1.255409254602657398e-01,4.393239999999999923e-01
5.324019999999999975e+00,6.515891112689864428e-01,2.252359999999999918e-01
5.325590000000000046e+00,5.434982467949129870e-01,4.866349999999999842e-01
5.329340000000000188e+00,6.937351343903355172e-01,2.672649999999999748e-01
5.330919999999999881e+00,8.166104787597525672e-01,4.743729999999999891e-01
5.334670000000000023e+00,7.387096039242777579e-01,3.194009999999999905e-01
5.336249999999999716e+00,2.705402492372908085e-01,6.864759999999999751e-01
5.340010000000000367e+00,-4.236372075591443576e-02,3.567699999999999760e-01
5.341590000000000060e+00,-6.837105189515622072e-01,7.185340000000000060e-01
5.345349999999999824e+00,-2.170348577617131625e-01,3.959400000000000142e-01
5.346940000000000026e+00,2.593118031226273601e-01,1.304599999999999982e+00
5.350699999999999790e+00,-4.549485345270554149e-03,3.022369999999999779e-01
5.352280000000000371e+00,1.770296832959585842e-01,1.106270000000000087e+00
5.356060000000000265e+00,9.096586958024399650e-02,2.020049999999999901e-01
5.357639999999999958e+00,2.209858851182420203e+00,6.888459999999999583e-01
5.361410000000000231e+00,3.256487273195620702e-01,2.885690000000000199e-01
5.363000000000000433e+00,1.865502272545391804e-01,6.709230000000000471e-01
5.366780000000000328e+00,-4.025805674443994064e-02,3.166260000000000185e-01
5.368369999999999642e+00,-2.926673855092776222e-01,5.532949999999999813e-01
5.372150000000000425e+00,-9.574847831187938141e-02,3.516699999999999826e-01
5.373739999999999739e+00,4.023781189787918322e-01,7.190959999999999575e-01
5.377519999999999634e+00,3.095765022625993623e-01,3.314449999999999896e-01
5.379109999999999836e+00,-3.822421963590194594e-02,5.952650000000000441e-01
5.382900000000000240e+00,1.163229246123036909e+00,6.108810000000000073e-01
5.384490000000000443e+00,1.256683467737884641e-01,4.875720000000000054e-01
5.388289999999999580e+00,6.813726995103817075e-01,5.626079999999999970e-01
5.389879999999999782e+00,6.052487462851869893e-01,5.173759999999999470e-01
5.393679999999999808e+00,1.128837803375128956e-01,3.842510000000000092e-01
5.395270000000000010e+00,8.028435037735377477e-01,4.370359999999999800e-01
5.399079999999999657e+00,-2.739714187334465478e-01,2.082880000000000009e-01
5.400669999999999860e+00,5.236908067542600520e-02,2.603659999999999863e-01
5.404480000000000395e+00,-9.668668877016450836e-03,2.023189999999999988e-01
5.406080000000000219e+00,-3.269118890320346082e-01,2.461129999999999984e-01
5.409889999999999866e+00,1.220305326970345661e-01,2.977659999999999751e-01
5.411480000000000068e+00,-5.580469041563169696e-01,2.694759999999999933e-01
5.415300000000000225e+00,5.459078029454982328e-01,2.953609999999999847e-01
5.416900000000000048e+00,-2.288471516680017359e-01,2.590210000000000012e-01
5.420720000000000205e+00,6.222939761920498469e-01,5.325720000000000454e-01
5.422320000000000029e+00,7.271485292012274115e-01,5.118120000000000447e-01
5.426140000000000185e+00,4.320381352013216159e-01,5.518629999999999924e-01
5.427740000000000009e+00,1.294408869082101177e+00,6.424560000000000271e-01
5.431569999999999787e+00,-5.301166332245639268e-01,2.617970000000000019e-01
5.433169999999999611e+00,-6.006027109286531385e-01,5.847320000000000295e-01
5.437000000000000277e+00,-6.833337023779870734e-01,2.889240000000000141e-01
5.438609999999999722e+00,-1.098941171907723557e-01,3.792860000000000120e-01
5.442440000000000389e+00,-8.968378124945619589e-01,4.873589999999999867e-01
5.444049999999999834e+00,6.109970711859968873e-02,4.030560000000000254e-01
5.447890000000000121e+00,1.492629666315279380e-01,4.933600000000000207e-01
5.449499999999999567e+00,-1.352846338422910577e-01,4.308000000000000163e-01
5.453339999999999854e+00,-4.350983058602508891e-01,4.530420000000000003e-01
5.454950000000000188e+00,-3.839944111245552349e-01,5.226049999999999862e-01
5.458789999999999587e+00,-6.512930875065947589e-01,2.336950000000000138e-01
5.460410000000000430e+00,-3.687509784520068834e-01,5.882880000000000331e-01
5.464260000000000339e+00,-5.501911845970646198e-01,2.049390000000000100e-01
5.465869999999999784e+00,-1.209338552877339268e-01,6.541439999999999477e-01
5.469719999999999693e+00,-2.195935132456474648e-01,2.535009999999999764e-01
5.471339999999999648e+00,-9.965924340882779120e-01,3.105800000000000227e-01
5.475189999999999557e+00,8.638210255138325522e-01,3.710740000000000149e-01
5.476810000000000400e+00,-1.258298402804690852e+00,3.675209999999999866e-01
5.480669999999999931e+00,1.539193810458340472e+00,4.082459999999999978e-01
5.482289999999999885e+00,-1.282699273941461549e+00,3.244770000000000154e-01
5.486159999999999926e+00,2.269960984254710823e-01,6.574769999999999781e-01
5.487779999999999880e+00,-2.639238095113194404e-01,4.109590000000000187e-01
5.491649999999999920e+00,-8.858366434771367537e-01,4.135409999999999919e-01
5.493269999999999875e+00,1.771831691468062076e-01,4.031669999999999976e-01
5.497139999999999915e+00,-3.847361269183133814e-01,5.732880000000000198e-01
