# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.126520156860351562e+00,-1.050824844534693943e-02,1.131498487666249275e-03

5.156760215759277344e+00,-7.905207050849634431e-03,7.865097722969949245e-04
5.186999797821044922e+00,-5.555124502025197281e-03,4.415267612785100937e-04
5.217249870300292969e+00,-3.444404100351586284e-03,9.642377699492499232e-05
5.247489929199218750e+00,-1.599650739015297946e-03,2.105289604514837265e-04
5.277729988098144531e+00,2.295801400204302081e-04,8.124695159494876862e-04
5.307970046997070312e+00,8.673617379884035472e-19,1.730766263790428638e-03
5.338210105895996094e+00,1.625662988436761200e-03,1.101578352972865105e-03
5.368460178375244141e+00,1.213964819035818869e-03,2.957319375127553940e-04
5.398700237274169922e+00,1.833582498124643363e-03,5.066338926553726196e-04
5.428939819335937500e+00,1.898646573431297599e-03,1.398339751176536083e-03
5.459179878234863281e+00,1.027882816575413118e-03,1.468183472752571106e-03
5.489419937133789062e+00,-1.301042606982605321e-18,1.260952441953122616e-03
5.519670009613037109e+00,2.316553068544002780e-04,9.558331803418695927e-04
5.549910068511962891e+00,1.285519237846921570e-03,2.144719619536772370e-04
5.580150127410888672e+00,1.750861981047915905e-03,8.132060174830257893e-04
5.610390186309814453e+00,2.450616591532033504e-03,3.945278003811836243e-04
5.640629768371582031e+00,4.219588986605312016e-03,8.412149036303162575e-04
5.670879840850830078e+00,1.813221347862700727e-03,1.787820248864591122e-03
5.701119899749755859e+00,2.840543432515788003e-03,1.672248705290257931e-03
5.731359958648681641e+00,1.027914895925851300e-03,2.739979827310889959e-04
5.761600017547607422e+00,1.312759726883833654e-03,4.450418055057525635e-05
5.791840076446533203e+00,1.497593252135984154e-04,1.169187249615788460e-03
5.822090148925781250e+00,1.734723475976807094e-18,1.024721190333366394e-03
5.852330207824707031e+00,-5.320844545392815900e-04,1.786409120541065931e-05
5.882569789886474609e+00,-7.252222319482672097e-04,7.188157760538160801e-04
5.912809848785400391e+00,-9.407352537122368186e-04,7.080341310938820243e-05
5.943049907684326172e+00,-9.997063759574695285e-04,3.460690786596387625e-04
5.973299980163574219e+00,-2.398403594232375452e-04,1.175875309854745865e-03
6.003540039062500000e+00,-3.113941838776990850e-04,1.928721670992672443e-03
6.033780097961425781e+00,-1.138543328135970326e-03,1.480919774621725082e-03
6.064020156860351562e+00,-1.837936188644442165e-03,1.229288056492805481e-03
6.094260215759277344e+00,-6.794282180738533961e-04,1.311570405960083008e-03
6.124509811401367188e+00,2.648855638641986823e-03,8.649649680592119694e-04
6.154749870300292969e+00,7.115692266809353975e-03,1.556398347020149231e-04
6.184989929199218750e+00,1.298903736734688744e-02,3.988910466432571411e-04
6.215229988098144531e+00,1.761048239719031211e-02,1.814566669054329395e-03
6.245470046997070312e+00,2.050263844728374835e-02,8.303411887027323246e-04
6.275720119476318359e+00,1.614710378769584898e-02,1.450440380722284317e-03
6.305960178375244141e+00,1.259250227231607268e-02,1.482576131820678711e-03
