# index, basename, pah77 (position, flux), aliphatic 6.9 (*3), aliphatic 7.2 (*3), g76 (*3), g78 (*3), g82 (*3), g86 (*3)
# NOTE: (*3) means 3 columns: position, integrated flux (in W/m^2), sigma.NOTE: pah77 flux is sum of g76, g78 and g82.
0,IRAS05063_CWsub,7.918424422990665,2.805939950296231e-16,6.924057077560436,4.2356861468205907e-17,0.056857927884678784,7.235879994425367,7.242223684947254e-18,0.03571554235638501,7.559588788532345,2.2122456910454223e-17,0.17216214320853224,7.9226409051339495,2.174165059788073e-16,0.21501034642222455,8.276997417157428,4.10550321403616e-17,0.12018771929813284,8.578699873018772,1.017469307638629e-16,0.2049509489090484
1,IRAS05092_CWsub,7.7749221001849085,2.6789844994406116e-15,6.891541445356508,1.0383716658881728e-16,0.05827008680232277,7.265038168545156,5.185643573588096e-17,0.04543851063782191,7.508239720383154,6.582248567788786e-16,0.133768183545363,7.824414662092345,1.5636944731712038e-15,0.18615185993351877,8.32315809074574,4.570651694905296e-16,0.16486755015348378,8.62618883990828,6.111176964663868e-16,0.1301135164079764
2,IRAS05186_CWsub,7.742551410343007,6.64931020301546e-15,6.941141114642745,2.6095283169279927e-16,0.0786729711340831,7.260250647599819,1.2439047129277265e-16,0.06369913502160143,7.65,3.3524459992415546e-15,0.22511702776350098,7.893934706701671,2.825007635263598e-15,0.222946972575605,8.294743830293383,4.718565685103073e-16,0.1084322316424681,8.61484877363825,1.8056372536168914e-15,0.14532593520341042
3,IRAS05361_CWsub,7.757433848140184,4.841213226437475e-15,6.93892344020039,1.7889527814195027e-16,0.08609901919768254,7.227199888964419,0.0,0.04431247215131937,7.45,9.589935225303368e-16,0.23993340858136536,7.8036732442356564,2.9196070455870394e-15,0.18131918439284736,8.255707180925684,9.626126583200986e-16,0.17623427355976395,8.626842310496308,1.080610097480525e-15,0.13789120357523707
4,IRAS05370_CWsub,7.6683644570100995,1.1659680955422334e-15,6.874053793863559,1.7195645636931862e-17,0.03704230032579766,7.1697189472086285,4.1853907075328494e-17,0.06369913502160143,7.5672220451209515,5.931514596845491e-16,0.20386528603086776,7.851172029363376,4.91790607184238e-16,0.222946972575605,8.27437896627624,8.102602867344634e-17,0.09247464403185325,8.60597129608023,2.3163428137414047e-16,0.12331874933819614
5,IRAS05413_CWsub,7.611431210073455,5.785096101882059e-16,6.858238424540742,1.722422594807563e-16,0.05672821394799393,7.242284127396163,0.0,0.05689044702570114,7.45,2.87639742761417e-16,0.23993340858136536,7.97,2.908698674267889e-16,0.21893073968785814,8.271526001143586,0.0,0.10868585106947959,8.64970825922501,1.6448936085615585e-16,0.20596053656984462
6,IRAS05588_CWsub,7.7361228429315565,3.3604184267288516e-15,6.915465399600761,1.7209456033991316e-16,0.06945363546786038,7.26603816116422,4.981485165653111e-17,0.029103537551159516,7.596365408212407,1.8325881476880467e-15,0.162119750465777,7.893809198562239,9.46063639058842e-16,0.12621794978266745,8.237084075826939,5.817666399819631e-16,0.16681043342448867,8.593543995784202,6.81108376734357e-16,0.12203802550718125
7,IRAS06111_CWsub,7.880530382399512,1.2572828074694106e-15,6.905261060842516,6.378165006506634e-16,0.07733818891472448,7.2712254606231745,9.589373060667554e-17,0.037927899500898324,7.564652344697395,1.9473269481099494e-16,0.135169655242077,7.880376400910025,7.888120521879607e-16,0.19599591772878755,8.261755184685834,2.7373806047045514e-16,0.16673651607847512,8.605568639031574,9.729767505966225e-17,0.10086014442541642
8,IRAS14429_CWsub,7.963626149478945,1.9967658378939794e-13,6.92123685571056,5.752806865264955e-15,0.06511703392087179,7.25695011620672,1.0080658548436495e-15,0.02929715900616218,7.65,1.0956634057078858e-14,0.133768183545363,7.893413944826038,1.3265136824440678e-13,0.17574182475880093,8.239153857971353,5.6068581487912304e-14,0.17623427355976395,8.63588203112066,4.950520610962308e-14,0.160644762648533
9,IRAS15482_CWsub,7.85668303008486,3.0501873066902217e-15,6.902475918182398,1.7384251116005657e-16,0.05695453665479618,7.2535285656842845,3.312078458065126e-17,0.04192531681388831,7.45,5.596547048687213e-16,0.1990321694426236,7.861354730763347,1.7642307184869495e-15,0.22146258599127674,8.206509938305961,7.26301883334551e-16,0.17623427355976395,8.525009603767655,9.120429793245363e-16,0.20378289418490925
10,IRASF05110-6616_LR_CWsub,7.850819440721735,1.2919030786240544e-15,6.900155450021524,5.440178693699007e-16,0.07391960906664474,7.280335904054055,1.3622025122081708e-16,0.04206874094542252,7.561952022188163,2.298638516499964e-16,0.13491229485369352,7.871070736858851,7.637776465028877e-16,0.222946972575605,8.273802540103814,2.9826158047117035e-16,0.1663870425944072,8.591807279669796,1.8745378434873106e-16,0.1576724839289126
11,IRASf05192_CWsub,7.887917956068309,1.1530846648507317e-15,6.96,8.426217501768308e-17,0.04569996247467673,7.295581005327627,1.3512909023438202e-17,0.06369913502160143,7.52386524505789,1.6412048569733978e-16,0.133768183545363,7.877906941233761,7.095436215410181e-16,0.17790286151778936,8.283198456805426,2.794205576123739e-16,0.15140295588356936,8.619573589241924,2.76551531194348e-16,0.1462328834770406
12,J004441_CWsub,7.821992079232212,5.744190543442448e-16,6.8857507703654175,2.1451978393394407e-16,0.07708914268877104,7.282216660959854,5.104219194125392e-17,0.052307124179101584,7.575274452125997,1.6895445410079267e-16,0.16015596913151572,7.910296950113234,3.1347416141601517e-16,0.2051757924692679,8.280142285494081,9.199043882743698e-17,0.13033681078544282,8.585321392824376,1.1548330819851826e-16,0.1561836317790712
