# col1: wavelength, col2: cont_sub flux, col3: Flux error
5.247489929199218750e+00,5.073199899515046241e-02,8.778219670057296753e-02
5.277729988098144531e+00,5.202476192852789616e-02,6.509578973054885864e-02
5.307970046997070312e+00,6.661338147750939243e-16,1.259149163961410522e-01
5.338210105895996094e+00,1.356348999110124076e-02,3.438230976462364197e-02
5.368460178375244141e+00,1.680924405073991323e-02,2.606300264596939087e-02
5.398700237274169922e+00,4.341898042029224136e-02,2.931979671120643616e-02
5.428939819335937500e+00,3.421800049664391885e-02,2.310005389153957367e-02
5.459179878234863281e+00,1.154794776662360078e-02,3.505567461252212524e-02
5.489419937133789062e+00,4.440892098500626162e-16,4.218006506562232971e-02
5.519670009613037109e+00,-2.306881082035738828e-02,5.696539580821990967e-02
5.549910068511962891e+00,-4.542111147026073326e-02,3.002774342894554138e-02
5.580150127410888672e+00,-4.835934169492350776e-02,2.971553243696689606e-02
5.610390186309814453e+00,3.205746966876255044e-03,7.154537737369537354e-02
5.640629768371582031e+00,6.095391710777064986e-02,7.104388624429702759e-02
5.670879840850830078e+00,4.107455522835135042e-02,2.696961909532546997e-02
5.701119899749755859e+00,4.440892098500626162e-16,2.802260778844356537e-02
5.731359958648681641e+00,-3.094083890980758866e-02,2.840103395283222198e-02
5.761600017547607422e+00,-4.942761618566970938e-02,3.480819240212440491e-02
5.791840076446533203e+00,-8.670015485192283933e-02,5.530073493719100952e-02
5.822090148925781250e+00,-1.240519201429033380e-01,8.813830465078353882e-02
5.852330207824707031e+00,-1.322963359055218113e-01,1.163314804434776306e-01
5.882569789886474609e+00,-1.286469867435311443e-01,5.080639570951461792e-02
5.912809848785400391e+00,-1.153492633971051617e-01,4.822661355137825012e-02
5.943049907684326172e+00,-6.381368924287045274e-02,1.737321913242340088e-01
5.973299980163574219e+00,3.138870915144709173e-02,8.718072623014450073e-02
6.003540039062500000e+00,1.855525564177105124e-01,4.432838782668113708e-02
6.033780097961425781e+00,2.753658371959226692e-01,4.280814155936241150e-02
6.064020156860351562e+00,2.458040910105765420e-01,3.774572536349296570e-02
6.094260215759277344e+00,2.497383747354082750e-01,3.201641514897346497e-02
6.124509811401367188e+00,4.506893526892192803e-01,3.772766143083572388e-02
6.154749870300292969e+00,1.184147199953009100e+00,3.928911313414573669e-02
6.184989929199218750e+00,2.352402936524360388e+00,7.336686551570892334e-02
6.215229988098144531e+00,3.491227618895537343e+00,9.623187035322189331e-02
6.245470046997070312e+00,4.679477163406829732e+00,9.350961446762084961e-02
6.275720119476318359e+00,4.880937368992885439e+00,6.460925191640853882e-02
6.305960178375244141e+00,3.867616874487943335e+00,6.343021988868713379e-02
6.336200237274169922e+00,2.605498459745470008e+00,4.763069003820419312e-02
6.366439819335937500e+00,1.745969898613170646e+00,5.104682967066764832e-02
6.396679878234863281e+00,1.255009912696586127e+00,4.800065606832504272e-02
6.426929950714111328e+00,9.159442311930217073e-01,6.188117340207099915e-02
6.457170009613037109e+00,7.000926741108077778e-01,3.974476456642150879e-02
6.487410068511962891e+00,5.243574873950240800e-01,8.288058638572692871e-02
6.517650127410888672e+00,4.307598705890844926e-01,7.650489360094070435e-02
6.547890186309814453e+00,3.770872624026608833e-01,6.181039661169052124e-02
6.578139781951904297e+00,3.013041206186741761e-01,6.338266283273696899e-02
6.608379840850830078e+00,2.366186850713907219e-01,6.355967372655868530e-02
6.638619899749755859e+00,1.117708524805811621e-01,7.195805758237838745e-02
6.668859958648681641e+00,7.216679400831171876e-02,6.352339684963226318e-02
6.699100017547607422e+00,0.000000000000000000e+00,6.066201254725456238e-02
6.729350090026855469e+00,-4.470968222001303616e-02,6.719315052032470703e-02
6.759590148925781250e+00,-2.617056356334135359e-02,5.314374715089797974e-02
6.789830207824707031e+00,2.037209269529416389e-02,5.298858508467674255e-02
6.820069789886474609e+00,1.631187598655534643e-01,5.033903568983078003e-02
6.850309848785400391e+00,3.726243810682632329e-01,6.681415438652038574e-02
6.880559921264648438e+00,4.868002391567358700e-01,1.801911294460296631e-01
6.910799980163574219e+00,5.502973585092414410e-01,7.367547601461410522e-02
6.941040039062500000e+00,4.921963454832498641e-01,6.502549350261688232e-02
6.971280097961425781e+00,4.462733437173591611e-01,6.695622950792312622e-02
7.001520156860351562e+00,2.863471833125732502e-01,6.442143023014068604e-02
7.031770229339599609e+00,1.486445893982377697e-01,1.124928742647171021e-01
7.062009811401367188e+00,6.159217832998287179e-02,1.472234278917312622e-01
7.092249870300292969e+00,7.546936528725645132e-02,1.539056599140167236e-01
7.122489929199218750e+00,8.881784197001252323e-16,1.869978159666061401e-01
7.152729988098144531e+00,-6.757693450657420442e-02,8.963429182767868042e-02
7.182980060577392578e+00,-2.743875926598526860e-03,9.367216378450393677e-02
7.213220119476318359e+00,1.033655898519612037e-01,7.582081854343414307e-02
7.243460178375244141e+00,2.162323651275821490e-01,6.357363611459732056e-02
7.273700237274169922e+00,2.386589317689109535e-01,7.715067267417907715e-02
7.303939819335937500e+00,1.094413340953748204e-01,1.153073757886886597e-01
7.334189891815185547e+00,-8.881784197001252323e-16,9.718187898397445679e-02
7.364429950714111328e+00,3.000114237761497549e-02,1.030615046620368958e-01
7.394670009613037109e+00,1.135615698683354324e-01,7.619688659906387329e-02
7.424910068511962891e+00,2.451429843573045275e-01,6.390676647424697876e-02
7.455150127410888672e+00,4.307436859352336000e-01,1.053958237171173096e-01
7.485400199890136719e+00,6.648533737528676824e-01,8.274864405393600464e-02
7.455150127410888672e+00,3.479571258766398500e-01,9.063534438610076904e-02
7.515639781951904297e+00,1.002322262317521862e+00,1.325787007808685303e-01
7.576119899749755859e+00,1.838027890231539452e+00,1.195756271481513977e-01
7.636600017547607422e+00,2.691191193311169627e+00,1.005141511559486389e-01
7.697090148925781250e+00,3.705194754779782329e+00,1.350806504487991333e-01
7.757569789886474609e+00,4.973096783171277124e+00,4.400016069412231445e-01
7.818049907684326172e+00,6.225578785187862785e+00,1.633517891168594360e-01
7.878540039062500000e+00,6.559014658118658581e+00,1.894973665475845337e-01
7.939020156860351562e+00,6.769149903828262538e+00,7.833718508481979370e-02
7.999509811401367188e+00,6.481269105945285602e+00,9.967702627182006836e-02
8.059989929199218750e+00,5.837871893460945039e+00,1.102550476789474487e-01
8.120470046997070312e+00,5.196919473673046852e+00,1.395913511514663696e-01
8.180959701538085938e+00,4.503888709592317241e+00,1.149712204933166504e-01
8.241439819335937500e+00,3.901941819853291804e+00,7.699222862720489502e-02
8.301919937133789062e+00,3.527565113191327484e+00,1.431132555007934570e-01
8.362409591674804688e+00,3.343919187715535202e+00,1.234181076288223267e-01
8.422889709472656250e+00,3.100604203080619570e+00,1.559424102306365967e-01
8.483369827270507812e+00,3.025667775301828399e+00,6.965279579162597656e-02
8.543860435485839844e+00,3.210453735744852821e+00,1.403649300336837769e-01
8.604339599609375000e+00,3.404751221952762918e+00,1.922930777072906494e-01
8.664830207824707031e+00,3.249222114775419001e+00,1.052202805876731873e-01
8.725310325622558594e+00,2.832572194736727056e+00,2.783194184303283691e-01
8.785790443420410156e+00,1.996778101924972404e+00,3.817683458328247070e-01
8.846280097961425781e+00,1.253076733335390713e+00,1.230505406856536865e-01
8.906760215759277344e+00,7.561528865429707480e-01,1.281116306781768799e-01
8.967240333557128906e+00,4.349736316867254260e-01,1.164294481277465820e-01
9.027729988098144531e+00,2.527917421959244848e-01,9.101189672946929932e-02
9.088210105895996094e+00,1.394516145461714984e-01,9.653659909963607788e-02
9.148690223693847656e+00,6.421806436701871235e-02,1.078684329986572266e-01
9.209179878234863281e+00,2.179151621177055631e-02,8.088278025388717651e-02
9.269659996032714844e+00,0.000000000000000000e+00,6.678114831447601318e-02
9.330149650573730469e+00,-3.509651196876184542e-02,6.080178171396255493e-02
9.390629768371582031e+00,4.148734348008886741e-03,6.122668460011482239e-02
9.451109886169433594e+00,2.042751603856274301e-02,8.029022812843322754e-02
9.511599540710449219e+00,0.000000000000000000e+00,1.049043685197830200e-01
9.572079658508300781e+00,2.189227709842533898e-02,9.656298905611038208e-02
9.632559776306152344e+00,3.606956227517521540e-02,9.097357094287872314e-02
9.693050384521484375e+00,7.932620798776746085e-02,6.329376250505447388e-02
9.753529548645019531e+00,5.471043296524413790e-02,6.021363660693168640e-02
9.814009666442871094e+00,3.609970406472484683e-03,6.636296212673187256e-02
9.874500274658203125e+00,7.276294645990333265e-04,9.199923276901245117e-02
9.934980392456054688e+00,0.000000000000000000e+00,1.022741124033927917e-01
9.995470046997070312e+00,-6.250709501057194473e-02,5.890664458274841309e-02
1.005595016479492188e+01,-2.032980886971103018e-02,8.708038926124572754e-02
1.011643028259277344e+01,5.859989827202660706e-02,4.063349664211273193e-01
1.017691993713378906e+01,-3.192701673211750801e-02,2.868728041648864746e-01
1.023740005493164062e+01,-7.000031157255293124e-02,3.268343210220336914e-01
1.029788017272949219e+01,-7.390862525803854055e-02,1.179734319448471069e-01
1.035836982727050781e+01,0.000000000000000000e+00,1.092945560812950134e-01
1.041884994506835938e+01,1.212048285266931202e-02,1.061402633786201477e-01
1.047933006286621094e+01,0.000000000000000000e+00,9.598368406295776367e-02
1.053981971740722656e+01,4.434161495248289953e-02,9.357542544603347778e-02
1.060029983520507812e+01,1.433683809086190308e-01,8.810386806726455688e-02
1.066079044342041016e+01,1.194455291456826274e-01,9.338874369859695435e-02
1.072126960754394531e+01,4.146718589578668457e-02,8.208052068948745728e-02
1.078174972534179688e+01,1.656392217320679094e-02,9.176138043403625488e-02
1.084224033355712891e+01,-1.776356839400250465e-15,7.164574414491653442e-02
1.090272045135498047e+01,5.926044005886765831e-02,1.026476249098777771e-01
1.096319961547851562e+01,3.060809498380603344e-01,8.471538871526718140e-02
1.102369022369384766e+01,7.725952958563979678e-01,8.210215717554092407e-02
1.108417034149169922e+01,1.471045350684756059e+00,1.022345423698425293e-01
1.114465045928955078e+01,2.286024406829820776e+00,1.384901255369186401e-01
1.120514011383056641e+01,3.717004228243620645e+00,1.190315410494804382e-01
1.126562023162841797e+01,4.766837040717859963e+00,1.212929040193557739e-01
1.132610988616943359e+01,4.471733827166751496e+00,1.279072314500808716e-01
1.138659000396728516e+01,3.677302770454730307e+00,1.245642080903053284e-01
1.144707012176513672e+01,2.948711475821863104e+00,1.233207732439041138e-01
1.150755977630615234e+01,2.577211508792341732e+00,1.949433684349060059e-01
1.156803989410400391e+01,1.812940316498140803e+00,1.697402149438858032e-01
1.162852001190185547e+01,1.148144874956344097e+00,3.414476215839385986e-01
1.168900966644287109e+01,6.775102067958123087e-01,1.163696944713592529e-01
1.174948978424072266e+01,4.017687414613515529e-01,1.802247464656829834e-01
1.180996990203857422e+01,1.450919650764745938e-01,1.857084035873413086e-01
1.187045955657958984e+01,3.552713678800500929e-15,1.030193418264389038e-01
1.193093967437744141e+01,3.340695809057798726e-01,1.971218138933181763e-01
1.199143028259277344e+01,4.718181620423429479e-01,1.111537292599678040e-01
1.205191040039062500e+01,3.699831935542245986e-01,1.193885654211044312e-01
1.211238956451416016e+01,1.666664260195140912e-01,1.287214457988739014e-01
1.217288017272949219e+01,5.400102157330444186e-02,9.083354473114013672e-02
1.223336029052734375e+01,0.000000000000000000e+00,8.939787745475769043e-02
1.229384040832519531e+01,4.142480214106392111e-02,9.700323641300201416e-02
1.235433006286621094e+01,1.346957883039348047e-01,8.882828056812286377e-02
1.241481018066406250e+01,2.525548264514636543e-01,1.203656047582626343e-01
1.247529029846191406e+01,2.489039877159271441e-01,1.030041351914405823e-01
1.253577995300292969e+01,3.715957207593181266e-01,1.038389354944229126e-01
1.259626007080078125e+01,5.397554967952959970e-01,1.663308739662170410e-01
1.265674972534179688e+01,5.919421816420253890e-01,1.482985913753509521e-01
1.271722984313964844e+01,4.505619794124466893e-01,1.598294079303741455e-01
1.277770996093750000e+01,3.624125518104381882e-01,1.534308493137359619e-01
1.283819961547851562e+01,1.870605851477105119e-01,3.820981979370117188e-01
1.289867973327636719e+01,1.635747473220661163e-02,4.586724638938903809e-01
1.295915985107421875e+01,-1.184328311274729373e-01,3.229886293411254883e-01
1.301965045928955078e+01,-5.888356572937247790e-02,1.087796390056610107e-01
1.308012962341308594e+01,-3.552713678800500929e-15,1.373819708824157715e-01
1.314060974121093750e+01,9.196426303034499483e-02,1.821743100881576538e-01
1.320110034942626953e+01,2.527442817308767076e-01,1.565489768981933594e-01
1.326158046722412109e+01,2.676383546156291260e-01,8.213075995445251465e-02
1.332205963134765625e+01,2.190886200542916384e-01,7.382735610008239746e-02
1.338255023956298828e+01,1.088302705319268426e-01,8.168444782495498657e-02
1.344303035736083984e+01,-9.100071662107467318e-03,9.965995699167251587e-02
1.350352001190185547e+01,-1.821202225936602304e-02,9.177336096763610840e-02
1.356400012969970703e+01,0.000000000000000000e+00,2.605752944946289062e-01
1.362448024749755859e+01,-8.357353641667586430e-02,1.085624694824218750e-01
1.368496990203857422e+01,-2.019435484444684903e-01,1.032245606184005737e-01
1.374545001983642578e+01,-4.353228004344700253e-02,1.056071743369102478e-01
1.380593013763427734e+01,7.943327828861690421e-02,9.126929193735122681e-02
1.386641979217529297e+01,0.000000000000000000e+00,1.807731837034225464e-01
