# col1: wavelength, col2: cont_sub flux, col3: Flux error

5.126520156860351562e+00,1.051504347195203123e-03,1.240707933902740479e-04

5.156760215759277344e+00,8.327177262382788950e-04,6.505102646769955754e-05
5.186999797821044922e+00,5.989200972660038095e-04,6.032229975971858948e-06
5.217249870300292969e+00,3.505256755675964075e-04,5.300679185893386602e-05
5.247489929199218750e+00,2.002341598053192402e-04,2.101367572322487831e-04
5.277729988098144531e+00,-2.168404344971008868e-19,1.450664130970835686e-04
5.307970046997070312e+00,1.262908285549189415e-04,2.568085910752415657e-04
5.338210105895996094e+00,3.821077459410021290e-04,4.245963064022362232e-04
5.368460178375244141e+00,2.728143509213836609e-04,1.616932422621175647e-04
5.398700237274169922e+00,3.314225904357944938e-04,1.143330155173316598e-04
5.428939819335937500e+00,4.645978085707467859e-04,2.263527130708098412e-05
5.459179878234863281e+00,2.344724048399624439e-04,9.118704474531114101e-05
5.489419937133789062e+00,1.528078163639001209e-04,1.088273638742975891e-04
5.519670009613037109e+00,9.121615471725883634e-05,7.214985816972330213e-05
5.549910068511962891e+00,2.168404344971008868e-19,2.354643766011577100e-05
5.580150127410888672e+00,5.743854481758919710e-05,1.805265201255679131e-04
5.610390186309814453e+00,-1.629719391552141364e-05,1.466671674279496074e-04
5.640629768371582031e+00,6.559938753184944502e-05,7.982382521731778979e-05
5.670879840850830078e+00,1.207462034573253407e-04,4.356386853032745421e-05
5.701119899749755859e+00,1.567500407222545498e-04,3.958896922995336354e-05
5.731359958648681641e+00,1.790303983210798401e-04,1.875444104371126741e-05
5.761600017547607422e+00,1.790667618230055817e-04,8.871825230016838759e-06
5.791840076446533203e+00,1.185148739903264109e-04,2.998146555910352618e-05
5.822090148925781250e+00,-8.673617379884035472e-19,1.065341493813320994e-04
5.852330207824707031e+00,-6.590173081554235104e-05,1.550314918858930469e-04
5.882569789886474609e+00,-1.213593610665105946e-04,1.505227737652603537e-05
5.912809848785400391e+00,-1.390942005585222435e-04,9.288791625294834375e-05
5.943049907684326172e+00,-2.177097361174677205e-04,5.267382948659360409e-05
5.973299980163574219e+00,5.763858507211016419e-05,1.379351451760157943e-04
6.003540039062500000e+00,6.682214564402168787e-04,2.416959323454648256e-04
6.033780097961425781e+00,1.307945048746970030e-03,1.759843289619311690e-04
6.064020156860351562e+00,1.758137837629146494e-03,8.174515096470713615e-05
6.094260215759277344e+00,2.230484311380809617e-03,2.455157809890806675e-04
6.124509811401367188e+00,3.068995689442901784e-03,2.404726401437073946e-04
6.154749870300292969e+00,4.266380999085823793e-03,2.049992326647043228e-04
6.184989929199218750e+00,5.436309855907700030e-03,3.800782724283635616e-04
6.215229988098144531e+00,6.089853497246656283e-03,1.898635819088667631e-04
6.245470046997070312e+00,5.888153220485341059e-03,2.458608651068061590e-04
6.275720119476318359e+00,5.648194375658319166e-03,2.674654242582619190e-04
6.305960178375244141e+00,5.558585124490707241e-03,6.004781607771292329e-05
6.336200237274169922e+00,4.852780583820003740e-03,3.765023138839751482e-04
6.366439819335937500e+00,3.865408689663154575e-03,1.895669629448093474e-05
6.396679878234863281e+00,3.030032642428345108e-03,5.664198761223815382e-05
6.426929950714111328e+00,2.481114932317333988e-03,3.877612180076539516e-04
6.457170009613037109e+00,2.111862844980452736e-03,3.855845352518372238e-05
6.487410068511962891e+00,1.726527136524208875e-03,2.957581455120816827e-05
6.517650127410888672e+00,1.319599256108517499e-03,1.079618086805567145e-04
6.547890186309814453e+00,8.905513660223459554e-04,4.099911893717944622e-05
6.578139781951904297e+00,6.820555461877556014e-04,2.269001124659553170e-04
6.608379840850830078e+00,3.926772225903204377e-04,3.674509935081005096e-04
6.638619899749755859e+00,1.207913169251825791e-04,2.966885513160377741e-04
6.668859958648681641e+00,-1.734723475976807094e-18,9.514598059467971325e-05
6.699100017547607422e+00,-3.901460385565512501e-05,3.144909715047106147e-05
6.729350090026855469e+00,4.542972424181022928e-05,1.413801364833489060e-04
6.759590148925781250e+00,3.125411122400743869e-04,1.894211891340091825e-04
6.789830207824707031e+00,8.507792736457200911e-04,2.607787318993359804e-04
6.820069789886474609e+00,1.810007607693264395e-03,2.865302085410803556e-04
6.850309848785400391e+00,2.593432066212902898e-03,5.050490144640207291e-04
6.880559921264648438e+00,2.822724990842146592e-03,1.186777488328516483e-03
6.910799980163574219e+00,3.413766917056358305e-03,1.177475904114544392e-03
6.941040039062500000e+00,4.124454956741822539e-03,3.357786044944077730e-04
6.971280097961425781e+00,3.597829574702223615e-03,1.105149494833312929e-04
7.001520156860351562e+00,2.462497926305420512e-03,5.183274333830922842e-05
7.031770229339599609e+00,1.460483764734999551e-03,1.481933577451854944e-04
7.062009811401367188e+00,1.157133964157053968e-03,4.509374848566949368e-04
7.092249870300292969e+00,3.829060232684172727e-04,3.541380283422768116e-04
7.122489929199218750e+00,-3.469446951953614189e-18,1.188089154311455786e-04
7.152729988098144531e+00,1.063296415020169305e-04,3.473969118203967810e-04
7.182980060577392578e+00,1.385872188452395848e-04,3.721520770341157913e-04
7.213220119476318359e+00,9.350571186137988933e-04,1.755421835696324706e-04
7.243460178375244141e+00,1.943167252779615800e-03,1.124645423260517418e-04
